股票代码,名称,板块,时间,今收,跌涨幅,跌涨额,成交量,成交额,振幅,最高,最低,今开,换手率,行业板块,地区板块,市盈率,市净率
300552,万集科技,创业板,2022-08-20,24.62,-4.76,-1.23,59048,148752629.79,6.11,26.2,24.62,25.9,4.69,软件开发,北京板块,-31.5,2.0
300553,集智股份,创业板,2022-08-20,42.1,0.24,0.1,8975,38032662.0,4.12,43.18,41.45,42.01,2.51,仪器仪表,浙江板块,267.69,3.94
300554,三超新材,创业板,2022-08-20,32.3,-9.01,-3.2,136864,462441050.92,11.32,36.3,32.28,35.62,20.95,通用设备,江苏板块,-133.92,6.99
300555,路通视信,创业板,2022-08-20,8.2,-1.91,-0.16,38847,32478437.0,3.83,8.49,8.17,8.42,2.23,通信设备,江苏板块,76.92,2.58
300556,丝路视觉,创业板,2022-08-20,20.89,1.61,0.33,129454,277717178.05,6.71,22.04,20.66,20.79,13.51,软件开发,广东板块,-21.59,3.26
300557,理工光科,创业板,2022-08-20,31.49,-8.46,-2.91,23743,77382853.7,10.29,34.87,31.33,34.68,4.29,仪器仪表,湖北板块,106.1,2.46
300558,贝达药业,创业板,2022-08-20,47.85,-1.81,-0.88,27391,131399032.86,3.28,49.1,47.5,48.58,0.66,化学制药,浙江板块,59.54,4.36
300559,佳发教育,创业板,2022-08-20,9.05,-1.09,-0.1,27772,25362232.72,2.62,9.27,9.03,9.15,0.93,软件开发,四川板块,59.75,3.69
300560,中富通,创业板,2022-08-20,16.11,-0.8,-0.13,57843,94148023.2,3.45,16.55,15.99,16.32,3.42,通信服务,福建板块,61.88,3.33
300561,汇金科技,创业板,2022-08-20,10.31,-2.09,-0.22,49540,52014908.32,3.32,10.66,10.31,10.49,2.83,软件开发,广东板块,143.92,5.24
300562,乐心医疗,创业板,2022-08-20,9.59,-1.94,-0.19,25581,24825453.0,3.07,9.87,9.57,9.75,1.74,医疗器械,广东板块,400.26,1.94
300563,神宇股份,创业板,2022-08-20,13.11,-3.03,-0.41,33999,45348035.06,5.18,13.79,13.09,13.48,2.77,通信设备,江苏板块,33.31,2.5
300564,筑博设计,创业板,2022-08-20,13.22,-0.83,-0.11,7359,9798281.0,2.1,13.44,13.16,13.32,1.36,工程咨询服务,西藏板块,237.01,1.8
300565,科信技术,创业板,2022-08-20,41.61,-9.43,-4.33,274180,1172321547.95,12.17,46.59,41.0,46.0,17.23,通信设备,广东板块,-170.75,15.78
300566,激智科技,创业板,2022-08-20,29.03,3.86,1.08,440607,1299565427.6,10.77,31.0,27.99,30.5,21.67,光学光电子,浙江板块,99.48,4.54
300567,精测电子,创业板,2022-08-20,47.71,-3.69,-1.83,63503,308442805.87,6.54,50.78,47.54,50.62,3.07,仪器仪表,湖北板块,116.78,4.14
300568,星源材质,创业板,2022-08-20,24.51,-6.63,-1.74,698042,1733165782.89,7.81,26.25,24.2,26.0,6.84,电池,广东板块,42.65,3.87
300569,天能重工,创业板,2022-08-20,12.0,-0.66,-0.08,270912,323086828.01,3.06,12.12,11.75,12.05,4.46,风电设备,山东板块,91.75,2.64
300570,太辰光,创业板,2022-08-20,19.41,-4.99,-1.02,57175,113395419.69,6.8,20.74,19.35,20.66,2.95,通信设备,广东板块,23.45,3.66
300571,平治信息,创业板,2022-08-20,43.41,-3.73,-1.68,53543,241350748.6,7.34,46.46,43.15,45.12,4.8,通信服务,浙江板块,13.39,3.78
300572,安车检测,创业板,2022-08-20,16.28,-1.45,-0.24,103811,172429737.3,4.42,16.96,16.23,16.6,5.89,专业服务,广东板块,61.57,1.72
300573,兴齐眼药,创业板,2022-08-20,98.2,-2.66,-2.68,15324,151915441.47,3.53,101.47,97.91,100.23,2.26,化学制药,辽宁板块,29.16,6.23
300575,中旗股份,创业板,2022-08-20,18.87,-0.42,-0.08,50727,96534823.25,4.33,19.58,18.76,18.97,2.26,农药兽药,江苏板块,16.32,3.25
300576,容大感光,创业板,2022-08-20,27.74,-5.0,-1.46,80495,228242550.56,6.4,29.37,27.5,28.89,6.35,电子化学品,广东板块,143.16,8.14
300577,开润股份,创业板,2022-08-20,14.06,1.01,0.14,46186,66380797.09,5.17,14.77,14.05,14.19,3.57,纺织服装,安徽板块,18.12,2.05
300578,会畅通讯,创业板,2022-08-20,17.37,-1.36,-0.24,65565,117527674.8,6.53,18.49,17.34,17.85,3.38,通信服务,上海板块,65.98,2.11
300579,数字认证,创业板,2022-08-20,24.14,-1.43,-0.35,51581,126486891.77,3.63,24.97,24.08,24.68,1.97,软件开发,北京板块,779.16,7.78
300580,贝斯特,创业板,2022-08-20,21.27,-7.24,-1.66,64437,140031586.2,7.33,22.88,21.2,22.88,3.45,汽车零部件,江苏板块,28.17,2.3
300581,晨曦航空,创业板,2022-08-20,23.35,0.65,0.15,78785,180764096.22,4.14,23.46,22.5,23.18,2.55,航天航空,陕西板块,295.06,7.58
300582,英飞特,创业板,2022-08-20,15.46,-0.77,-0.12,156041,246354757.5,4.94,16.17,15.4,15.86,7.12,光学光电子,浙江板块,60.57,3.19
300583,赛托生物,创业板,2022-08-20,26.41,-1.82,-0.49,11308,29949424.0,4.83,27.45,26.15,27.01,1.08,化学制药,山东板块,55.41,1.67
300584,海辰药业,创业板,2022-08-20,26.55,-3.0,-0.82,32358,87009785.85,3.76,27.55,26.52,27.37,5.05,化学制药,江苏板块,63.11,3.42
300585,奥联电子,创业板,2022-08-20,15.65,-5.61,-0.93,88293,141855768.26,6.76,16.77,15.65,16.53,5.52,汽车零部件,江苏板块,325.06,3.82
300586,美联新材,创业板,2022-08-20,21.43,-6.26,-1.43,113957,250450765.95,7.26,23.08,21.42,22.76,2.93,塑料制品,广东板块,30.9,8.42
300587,天铁股份,创业板,2022-08-20,12.66,-3.36,-0.44,258334,331343159.26,3.97,13.12,12.6,13.0,2.78,橡胶制品,浙江板块,37.05,5.07
300588,熙菱信息,创业板,2022-08-20,10.64,-2.3,-0.25,62570,68589002.0,6.15,11.3,10.63,10.96,4.59,软件开发,新疆板块,-33.26,4.38
300589,江龙船艇,创业板,2022-08-20,14.91,1.08,0.16,200722,299975285.88,4.07,15.3,14.7,14.91,9.13,船舶制造,广东板块,322.28,7.67
300590,移为通信,创业板,2022-08-20,14.23,-2.67,-0.39,85243,123170365.65,4.79,14.85,14.15,14.58,2.52,通信设备,上海板块,38.29,4.09
300591,万里马,创业板,2022-08-20,5.59,-1.76,-0.1,52712,29846724.0,2.99,5.75,5.58,5.66,2.34,纺织服装,广东板块,343.6,2.94
300592,华凯易佰,创业板,2022-08-20,14.69,0.07,0.01,21707,32059302.55,2.59,14.98,14.6,14.64,1.38,装修装饰,湖南板块,30.59,2.05
300593,新雷能,创业板,2022-08-20,47.01,2.33,1.07,56056,262842616.62,5.4,47.98,45.5,45.94,1.86,电源设备,北京板块,50.39,14.66
300594,朗进科技,创业板,2022-08-20,19.1,-4.79,-0.96,44316,86597020.88,5.83,20.27,19.1,20.07,4.94,交运设备,山东板块,353.07,1.85
300595,欧普康视,创业板,2022-08-20,43.31,-2.56,-1.14,84763,370113431.99,3.13,44.49,43.1,44.1,1.36,医疗器械,安徽板块,75.03,10.04
300596,利安隆,创业板,2022-08-20,46.42,-2.03,-0.96,12347,57892349.2,2.95,47.8,46.4,47.31,0.62,塑料制品,天津板块,21.11,3.08
300597,吉大通信,创业板,2022-08-20,8.59,-2.16,-0.19,39177,34234838.0,3.99,8.93,8.58,8.78,1.76,通信服务,吉林板块,113.84,2.42
300598,诚迈科技,创业板,2022-08-20,43.5,-2.92,-1.31,42892,191332265.74,5.07,45.77,43.5,45.0,2.68,软件开发,江苏板块,-37.86,6.06
300599,雄塑科技,创业板,2022-08-20,8.24,-1.08,-0.09,12627,10481873.6,1.8,8.37,8.22,8.33,0.61,装修建材,广东板块,100.05,1.32
300600,国瑞科技,创业板,2022-08-20,9.72,-3.86,-0.39,91487,90724462.0,4.85,10.21,9.72,10.2,4.02,船舶制造,江苏板块,-92.83,3.33
300601,康泰生物,创业板,2022-08-20,35.23,2.68,0.92,175349,620017765.13,4.28,36.16,34.69,34.69,2.03,生物制品,广东板块,163.79,4.52
300602,飞荣达,创业板,2022-08-20,18.3,-5.08,-0.98,193186,379556390.08,13.12,20.8,18.27,20.15,6.14,消费电子,广东板块,-129.83,3.81
300603,立昂技术,创业板,2022-08-20,10.74,-0.09,-0.01,87855,95696978.75,2.98,11.04,10.72,10.82,3.51,通信服务,新疆板块,139.03,4.0
300604,长川科技,创业板,2022-08-20,57.34,-6.4,-3.92,96362,564513431.58,6.2,61.0,57.2,60.06,2.15,半导体,浙江板块,121.85,19.32
300605,恒锋信息,创业板,2022-08-20,12.9,-2.42,-0.32,34525,45208571.7,3.78,13.38,12.88,13.23,3.06,软件开发,福建板块,76.57,4.11
300606,金太阳,创业板,2022-08-20,15.92,-8.92,-1.56,114179,184845306.2,8.24,17.13,15.69,17.01,9.83,通用设备,广东板块,73.11,3.83
300607,拓斯达,创业板,2022-08-20,14.8,-2.44,-0.37,87471,131340672.45,4.35,15.45,14.79,15.15,3.06,通用设备,广东板块,29.3,2.91
300608,思特奇,创业板,2022-08-20,8.95,-1.43,-0.13,59348,53897206.5,4.3,9.33,8.94,9.02,3.03,软件开发,北京板块,-10.41,2.65
300609,汇纳科技,创业板,2022-08-20,14.39,-1.64,-0.24,26711,39269913.0,4.17,15.0,14.39,14.62,2.84,互联网服务,上海板块,-19.94,1.65
300610,晨化股份,创业板,2022-08-20,19.63,-5.72,-1.19,94311,189215923.25,7.93,21.23,19.58,21.05,5.89,塑料制品,江苏板块,25.29,4.11
300611,美力科技,创业板,2022-08-20,12.94,-5.55,-0.76,79426,104796748.33,6.93,13.88,12.93,13.78,5.77,汽车零部件,浙江板块,348.75,3.56
300612,宣亚国际,创业板,2022-08-20,19.61,2.03,0.39,190448,380472719.74,4.89,20.4,19.46,19.6,11.97,文化传媒,北京板块,55.4,9.57
300613,富瀚微,创业板,2022-08-20,69.6,-3.71,-2.68,35251,252257937.29,6.05,73.97,69.6,72.06,1.63,半导体,上海板块,39.25,8.64
300614,百川畅银,创业板,2022-08-20,30.58,7.26,2.07,61597,182353053.23,10.94,30.9,27.78,28.68,6.92,环保行业,河南板块,44.62,3.3
300615,欣天科技,创业板,2022-08-20,12.25,-1.61,-0.2,14660,18240386.98,3.45,12.68,12.25,12.45,1.15,通信设备,广东板块,93.52,4.82
300616,尚品宅配,创业板,2022-08-20,22.83,-0.91,-0.21,17054,39603337.64,3.73,23.66,22.8,23.15,1.31,装修建材,广东板块,-11.31,1.31
300617,安靠智电,创业板,2022-08-20,49.55,-2.81,-1.43,36564,182345801.15,3.94,51.19,49.18,50.99,3.5,电网设备,江苏板块,30.66,3.25
300618,寒锐钴业,创业板,2022-08-20,56.2,0.45,0.25,60630,343284025.12,4.16,57.66,55.33,55.92,2.22,能源金属,江苏板块,28.51,3.43
300619,金银河,创业板,2022-08-20,78.85,-2.17,-1.75,12636,100712669.0,3.55,81.44,78.58,80.7,1.94,专用设备,广东板块,183.66,8.47
300620,光库科技,创业板,2022-08-20,46.08,-2.41,-1.14,30917,145586302.3,5.34,48.42,45.9,47.69,1.93,通信设备,广东板块,65.28,4.8
300621,维业股份,创业板,2022-08-20,8.7,-1.36,-0.12,18508,16273928.54,2.49,8.92,8.7,8.8,0.95,装修装饰,广东板块,-108.71,2.13
300622,博士眼镜,创业板,2022-08-20,20.96,2.8,0.57,20609,43004809.59,3.63,21.2,20.46,20.46,1.93,商业百货,广东板块,131.1,6.21
300623,捷捷微电,创业板,2022-08-20,24.1,-3.52,-0.88,203154,502077148.23,5.52,25.48,24.1,25.0,3.17,半导体,江苏板块,44.22,5.78
300624,万兴科技,创业板,2022-08-20,31.18,-1.08,-0.34,26316,83752886.8,4.28,32.48,31.13,31.59,2.34,软件开发,西藏板块,-284.63,4.74
300625,三雄极光,创业板,2022-08-20,12.46,-0.8,-0.1,12182,15291948.0,2.47,12.73,12.42,12.56,0.88,家电行业,广东板块,37.55,1.7
300626,华瑞股份,创业板,2022-08-20,9.85,-3.62,-0.37,41613,41509389.0,3.52,10.19,9.83,10.09,3.08,电机,浙江板块,69.1,2.98
300627,华测导航,创业板,2022-08-20,33.17,-2.12,-0.72,50089,168920667.06,3.48,34.3,33.12,33.77,1.16,通信设备,上海板块,65.65,7.81
300628,亿联网络,创业板,2022-08-20,72.66,-1.34,-0.99,15850,115709104.04,2.8,74.48,72.42,73.98,0.31,通信设备,福建板块,33.67,10.75
300629,新劲刚,创业板,2022-08-20,28.34,-1.77,-0.51,157705,458193773.68,4.85,29.67,28.27,28.86,11.6,通信设备,广东板块,37.54,4.59
300630,普利制药,创业板,2022-08-20,28.05,-2.06,-0.59,41997,118212333.48,3.77,28.89,27.81,28.55,1.3,化学制药,海南板块,18.94,4.93
300631,久吾高科,创业板,2022-08-20,28.56,-3.35,-0.99,23801,68797360.76,3.93,29.7,28.54,29.7,1.97,环保行业,江苏板块,193.48,2.96
300632,光莆股份,创业板,2022-08-20,14.34,3.61,0.5,423973,612619681.55,7.01,14.81,13.84,14.01,20.68,光学光电子,福建板块,30.45,2.21
300633,开立医疗,创业板,2022-08-20,40.9,0.02,0.01,28230,116379381.38,3.2,41.82,40.51,41.06,0.66,医疗器械,广东板块,85.65,7.42
300634,彩讯股份,创业板,2022-08-20,12.9,-1.23,-0.16,57508,75879425.07,4.67,13.5,12.89,13.15,1.38,互联网服务,广东板块,34.36,2.75
300635,中达安,创业板,2022-08-20,15.36,-1.85,-0.29,11609,18151767.0,3.26,15.87,15.36,15.8,1.21,工程咨询服务,广东板块,69.92,3.13
300636,同和药业,创业板,2022-08-20,13.96,-1.55,-0.22,45965,64511895.25,1.69,14.17,13.93,14.16,1.62,化学制药,江西板块,44.84,5.23
300637,扬帆新材,创业板,2022-08-20,8.24,-2.25,-0.19,31441,26226926.0,4.03,8.58,8.24,8.58,1.34,电子化学品,浙江板块,41.64,2.54
300638,广和通,创业板,2022-08-20,25.8,-8.48,-2.39,129829,340170546.96,6.28,27.28,25.51,26.8,3.19,通信设备,广东板块,39.35,7.64
300639,凯普生物,创业板,2022-08-20,20.48,-1.06,-0.22,61922,127395482.34,1.69,20.76,20.41,20.76,1.43,医疗器械,广东板块,4.6,2.19
300640,德艺文创,创业板,2022-08-20,6.44,-0.16,-0.01,56263,36306840.0,2.48,6.54,6.38,6.44,2.93,家用轻工,福建板块,60.87,2.54
300641,正丹股份,创业板,2022-08-20,6.04,-2.27,-0.14,40098,24505265.4,3.4,6.24,6.03,6.2,0.82,化学制品,江苏板块,24.03,1.98
300642,透景生命,创业板,2022-08-20,20.65,-1.15,-0.24,9282,19300099.0,2.2,21.09,20.63,21.02,0.67,医疗器械,上海板块,39.24,2.45
300643,万通智控,创业板,2022-08-20,19.82,-4.8,-1.0,67766,136944394.39,7.2,21.1,19.6,21.1,2.95,汽车零部件,浙江板块,34.39,5.43
300644,南京聚隆,创业板,2022-08-20,17.29,-4.58,-0.83,27835,48919786.99,5.08,18.13,17.21,17.98,3.27,塑料制品,江苏板块,46.1,2.52
300645,正元智慧,创业板,2022-08-20,20.89,-1.69,-0.36,13436,28434695.45,3.01,21.5,20.86,21.35,0.97,互联网服务,浙江板块,-79.7,3.32
300647,超频三,创业板,2022-08-20,11.42,-3.55,-0.42,94292,109321744.0,4.48,11.94,11.41,11.86,2.26,消费电子,广东板块,49.44,4.23
300648,星云股份,创业板,2022-08-20,55.92,3.57,1.93,105673,595391814.16,8.93,58.0,53.18,53.53,11.45,电池,福建板块,-64.56,8.18
300649,杭州园林,创业板,2022-08-20,20.25,-0.83,-0.17,15838,32417668.0,2.64,20.79,20.25,20.49,1.53,工程建设,浙江板块,29.46,4.91
300650,太龙股份,创业板,2022-08-20,17.16,-10.95,-2.11,403652,696482960.26,16.71,19.58,16.36,19.4,28.52,光学光电子,福建板块,39.6,3.48
300651,金陵体育,创业板,2022-08-20,24.11,-0.37,-0.09,8674,20930194.0,1.32,24.32,24.0,24.12,1.14,家用轻工,江苏板块,303.41,4.48
300652,雷迪克,创业板,2022-08-20,32.03,-4.93,-1.66,30724,100171249.57,8.88,34.5,31.51,33.62,3.5,汽车零部件,浙江板块,37.59,3.12
300653,正海生物,创业板,2022-08-20,46.88,-3.32,-1.61,36746,175316748.0,5.92,49.68,46.81,49.53,2.04,医疗器械,山东板块,40.54,10.76
300654,世纪天鸿,创业板,2022-08-20,10.18,0.99,0.1,43433,44187342.5,3.27,10.36,10.03,10.06,2.5,文化传媒,山东板块,143.73,2.92
300655,晶瑞电材,创业板,2022-08-20,20.3,-4.56,-0.97,242820,505510907.78,6.58,21.66,20.26,21.21,4.49,电子化学品,江苏板块,71.72,6.62
300656,民德电子,创业板,2022-08-20,41.38,2.48,1.0,113679,491049966.84,13.77,45.97,40.41,43.5,9.82,电子元件,广东板块,100.91,6.03
300657,弘信电子,创业板,2022-08-20,15.14,-4.06,-0.64,107846,165496637.18,5.77,15.98,15.07,15.78,2.55,电子元件,福建板块,-51.5,3.66
300658,延江股份,创业板,2022-08-20,10.87,-2.25,-0.25,35619,39290424.0,4.86,11.37,10.83,11.09,2.63,美容护理,福建板块,92.4,2.44
300659,中孚信息,创业板,2022-08-20,19.56,-3.36,-0.68,41230,82219720.2,5.88,20.71,19.52,20.31,2.68,软件开发,山东板块,-8.24,2.89
300660,江苏雷利,创业板,2022-08-20,38.8,-6.39,-2.65,109540,436758840.97,6.85,41.55,38.71,41.3,8.54,电机,江苏板块,36.66,3.76
300661,圣邦股份,创业板,2022-08-20,170.34,-0.21,-0.35,27764,484476331.1,5.72,178.88,169.12,170.2,0.82,半导体,北京板块,58.28,23.13
300662,科锐国际,创业板,2022-08-20,40.08,-0.79,-0.32,8648,34873974.06,1.56,40.69,40.06,40.4,0.44,文化传媒,北京板块,37.52,3.79
300663,科蓝软件,创业板,2022-08-20,16.14,-1.22,-0.2,163339,266975207.41,2.94,16.59,16.11,16.31,4.24,软件开发,北京板块,313.04,6.62
300664,鹏鹞环保,创业板,2022-08-20,5.43,0.0,0.0,44278,24170899.12,1.29,5.49,5.42,5.43,0.63,环保行业,江苏板块,13.4,1.01
300665,飞鹿股份,创业板,2022-08-20,9.0,-1.32,-0.12,41499,37839151.27,2.85,9.24,8.98,9.13,3.09,化学制品,湖南板块,-38.04,3.02
300666,江丰电子,创业板,2022-08-20,89.97,-3.69,-3.45,64319,585389532.45,4.85,93.99,89.46,92.99,3.81,半导体,浙江板块,158.51,14.3
300667,必创科技,创业板,2022-08-20,17.38,-3.44,-0.62,27227,48299133.25,5.22,18.24,17.3,17.97,1.8,仪器仪表,北京板块,83.97,2.87
300668,杰恩设计,创业板,2022-08-20,20.98,-0.76,-0.16,11471,23991706.0,3.26,21.37,20.68,21.11,1.45,工程咨询服务,广东板块,-39.28,3.81
300669,沪宁股份,创业板,2022-08-20,9.79,-1.31,-0.13,19103,18819431.0,2.32,10.0,9.77,9.93,1.06,专用设备,浙江板块,53.47,2.31
300670,大烨智能,创业板,2022-08-20,8.38,-2.1,-0.18,39685,33470827.0,2.69,8.59,8.36,8.57,1.87,电网设备,江苏板块,-88.78,2.79
300671,富满微,创业板,2022-08-20,57.33,-2.57,-1.51,57192,337093464.07,6.41,61.08,57.31,58.75,2.64,半导体,广东板块,56.16,5.25
300672,国科微,创业板,2022-08-20,67.4,-2.94,-2.04,34678,238289276.77,5.4,71.15,67.4,69.0,2.0,半导体,湖南板块,-134.17,8.46
300673,佩蒂股份,创业板,2022-08-20,20.16,-0.05,-0.01,70332,143256509.3,4.21,20.9,20.05,20.41,4.31,农牧饲渔,浙江板块,44.74,3.05
300674,宇信科技,创业板,2022-08-20,16.1,-0.19,-0.03,83889,136081002.99,2.91,16.46,15.99,16.13,1.19,互联网服务,北京板块,1793.1,3.08
300675,建科院,创业板,2022-08-20,15.3,-2.67,-0.42,31933,48989611.0,1.97,15.5,15.19,15.3,2.18,工程咨询服务,广东板块,-67.57,4.46
300676,华大基因,创业板,2022-08-20,60.68,-1.11,-0.68,22752,139263846.89,1.99,61.85,60.63,61.2,0.55,医疗器械,广东板块,19.0,2.74
300677,英科医疗,创业板,2022-08-20,22.77,-0.65,-0.15,80854,186319549.67,3.01,23.44,22.75,22.89,1.69,医疗器械,山东板块,44.97,0.94
300678,中科信息,创业板,2022-08-20,18.46,-2.33,-0.44,61338,115224039.28,3.6,19.14,18.46,18.8,5.43,互联网服务,四川板块,113.99,4.59
300679,电连技术,创业板,2022-08-20,52.48,-2.03,-1.09,58186,312849297.97,5.3,55.0,52.16,54.07,1.63,消费电子,广东板块,62.88,5.91
300680,隆盛科技,创业板,2022-08-20,30.61,4.36,1.28,98777,307112920.65,10.06,32.4,29.45,29.5,6.98,汽车零部件,江苏板块,53.19,6.8
300681,英搏尔,创业板,2022-08-20,70.52,1.41,0.98,81034,589287314.09,8.07,75.3,69.69,70.5,8.72,汽车零部件,广东板块,158.23,7.0
300682,朗新科技,创业板,2022-08-20,29.34,-3.87,-1.18,84858,253280489.0,4.29,30.61,29.3,30.39,0.84,互联网服务,江苏板块,149.7,4.94
300683,海特生物,创业板,2022-08-20,42.36,-2.58,-1.12,19628,84180952.82,3.84,43.81,42.14,43.34,1.74,生物制品,湖北板块,137.04,2.21
300684,中石科技,创业板,2022-08-20,16.87,-2.77,-0.48,127837,219732472.34,6.22,17.82,16.74,17.55,7.24,消费电子,北京板块,48.99,3.05
300685,艾德生物,创业板,2022-08-20,27.41,-0.62,-0.17,16451,45276746.3,2.1,27.9,27.32,27.55,0.41,医疗器械,福建板块,61.11,7.84
300686,智动力,创业板,2022-08-20,12.43,-2.81,-0.36,21677,27447553.8,4.14,12.93,12.4,12.83,1.09,消费电子,广东板块,77.53,1.94
300687,赛意信息,创业板,2022-08-20,25.4,-4.33,-1.15,26567,68398993.92,6.03,26.88,25.28,26.37,0.87,互联网服务,广东板块,181.47,4.69
300688,创业黑马,创业板,2022-08-20,17.07,-0.76,-0.13,59365,103221455.3,3.72,17.7,17.06,17.24,4.49,教育,北京板块,-35.89,4.9
300689,澄天伟业,创业板,2022-08-20,18.75,-2.39,-0.46,8277,15771974.1,4.79,19.58,18.66,19.33,0.85,通信设备,广东板块,133.93,3.45
300690,双一科技,创业板,2022-08-20,24.19,-5.03,-1.28,56758,139041077.5,5.85,25.58,24.09,25.5,5.18,风电设备,山东板块,91.79,3.12
300691,联合光电,创业板,2022-08-20,20.65,-3.55,-0.76,200111,423613488.38,6.91,21.95,20.47,21.53,10.26,光学光电子,广东板块,-102.66,3.68
300692,中环环保,创业板,2022-08-20,7.56,-0.26,-0.02,72127,54857353.25,1.32,7.66,7.56,7.65,1.93,环保行业,安徽板块,16.28,1.56
300693,盛弘股份,创业板,2022-08-20,37.76,3.28,1.2,188018,714520484.04,8.83,39.56,36.33,36.64,11.85,电源设备,广东板块,84.36,9.18
300694,蠡湖股份,创业板,2022-08-20,11.61,-3.49,-0.42,68529,80709238.0,4.57,12.12,11.57,11.94,3.32,汽车零部件,江苏板块,72.0,2.02
300695,兆丰股份,创业板,2022-08-20,52.81,-3.72,-2.04,7849,42008211.87,3.12,54.41,52.7,54.41,1.11,汽车零部件,浙江板块,24.21,1.69
300696,爱乐达,创业板,2022-08-20,31.05,-1.99,-0.63,46683,146388399.59,3.09,31.98,31.0,31.65,2.51,航天航空,四川板块,34.49,5.29
300697,电工合金,创业板,2022-08-20,12.03,6.46,0.73,161331,196665622.73,12.21,12.79,11.41,11.41,10.71,有色金属,江苏板块,33.38,4.39
300698,万马科技,创业板,2022-08-20,25.95,-1.48,-0.39,54658,142113013.0,6.64,26.98,25.23,26.49,5.5,通信设备,浙江板块,-89.99,9.42
300699,光威复材,创业板,2022-08-20,72.84,-4.73,-3.62,52371,388877654.25,5.18,76.66,72.7,76.51,1.03,化学制品,山东板块,37.34,8.57
300700,岱勒新材,创业板,2022-08-20,37.04,-5.99,-2.36,62266,234735326.67,6.32,39.4,36.91,39.4,7.02,通用设备,湖南板块,83.31,6.91
300701,森霸传感,创业板,2022-08-20,10.52,-0.47,-0.05,59083,63444965.04,5.68,11.04,10.44,10.56,2.5,光学光电子,河南板块,79.77,3.93
300702,天宇股份,创业板,2022-08-20,26.19,-2.35,-0.63,27109,71916130.74,3.69,27.16,26.17,26.83,1.3,化学制药,浙江板块,26.89,2.42
300703,创源股份,创业板,2022-08-20,11.28,3.68,0.4,116735,131828459.13,4.32,11.45,10.98,11.03,6.98,家用轻工,浙江板块,17.15,2.75
300705,九典制药,创业板,2022-08-20,19.7,-13.1,-2.97,213543,431948203.25,18.7,23.13,18.89,22.65,10.67,化学制药,湖南板块,24.94,5.84
300706,阿石创,创业板,2022-08-20,27.89,-4.42,-1.29,101929,294912681.46,7.68,30.05,27.81,28.88,10.58,半导体,福建板块,179.87,5.83
300707,威唐工业,创业板,2022-08-20,23.94,-4.7,-1.18,51281,126168169.72,8.84,26.07,23.85,25.13,4.33,汽车零部件,江苏板块,57.94,5.11
300708,聚灿光电,创业板,2022-08-20,13.76,-2.34,-0.33,398615,562625573.67,4.68,14.41,13.75,13.99,10.74,光学光电子,江苏板块,75.68,4.51
300709,精研科技,创业板,2022-08-20,39.11,-2.32,-0.93,90161,362352135.49,6.22,41.49,39.0,40.6,6.07,消费电子,江苏板块,77.69,3.37
300710,万隆光电,创业板,2022-08-20,33.73,-2.15,-0.74,13481,46144754.0,3.77,34.94,33.64,34.94,2.06,通信设备,浙江板块,3301.07,5.0
300711,广哈通信,创业板,2022-08-20,12.56,-2.03,-0.26,22107,28227584.76,3.98,13.06,12.55,12.74,1.07,通信设备,广东板块,-165.79,4.29
300712,永福股份,创业板,2022-08-20,67.15,-1.25,-0.85,55066,370590173.45,6.66,70.18,65.65,68.18,2.98,工程建设,福建板块,148.11,10.13
300713,英可瑞,创业板,2022-08-20,17.19,-1.77,-0.31,65082,112988092.58,4.4,17.78,17.01,17.31,8.01,电源设备,广东板块,407.42,3.71
300715,凯伦股份,创业板,2022-08-20,15.13,0.07,0.01,21521,32854927.36,2.84,15.48,15.05,15.09,0.77,装修建材,江苏板块,169.56,2.29
300716,国立科技,创业板,2022-08-20,9.75,-2.01,-0.2,41443,40807465.8,3.42,10.07,9.73,9.99,2.59,塑料制品,广东板块,23.59,5.32
300717,华信新材,创业板,2022-08-20,14.46,-1.83,-0.27,8358,12235700.0,3.12,14.91,14.45,14.73,0.82,塑料制品,江苏板块,82.25,2.42
300718,长盛轴承,创业板,2022-08-20,20.19,-6.57,-1.42,53785,110420079.37,8.38,21.81,20.0,21.52,2.9,工程机械,浙江板块,49.72,4.67
300719,安达维尔,创业板,2022-08-20,11.05,-2.3,-0.26,56414,63409536.5,4.95,11.56,11.0,11.31,3.11,航天航空,北京板块,-55.94,2.8
300720,海川智能,创业板,2022-08-20,14.51,-3.14,-0.47,26925,39553544.0,4.14,15.05,14.43,14.94,3.31,仪器仪表,广东板块,87.87,4.84
300721,怡达股份,创业板,2022-08-20,43.5,-4.88,-2.23,22439,99567495.0,6.93,46.47,43.3,46.1,3.16,化学制品,江苏板块,24.42,3.08
300722,新余国科,创业板,2022-08-20,34.23,8.49,2.68,65057,212313515.14,18.99,37.0,31.01,31.55,3.38,航天航空,江西板块,148.31,13.65
300723,一品红,创业板,2022-08-20,26.22,-0.98,-0.26,9409,24886345.12,1.81,26.7,26.22,26.4,0.72,化学制药,广东板块,24.37,4.11
300724,捷佳伟创,创业板,2022-08-20,161.14,-1.14,-1.85,120025,1939012664.01,6.13,166.0,156.01,163.3,4.59,专用设备,广东板块,55.26,8.43
300725,药石科技,创业板,2022-08-20,79.28,-1.82,-1.47,17082,136387152.6,2.5,81.3,79.28,80.72,1.05,化学制药,江苏板块,51.7,6.82
