股票代码,名称,板块,时间,今收,跌涨幅,跌涨额,成交量,成交额,振幅,最高,最低,今开,换手率,行业板块,地区板块,市盈率,市净率
603019,中科曙光,沪a,2022-08-19,28.42,-2.07,-0.6,238489,683909185.0,3.24,29.24,28.3,29.01,1.64,计算机设备,天津板块,43.17,3.2
603020,爱普股份,沪a,2022-08-19,11.02,-1.17,-0.13,60562,67361244.0,2.87,11.32,11.0,11.2,1.6,食品饮料,上海板块,22.36,1.37
603021,山东华鹏,沪a,2022-08-19,5.4,0.19,0.01,29676,16102938.0,2.23,5.49,5.37,5.37,0.93,玻璃玻纤,山东板块,-11.09,2.0
603022,新通联,沪a,2022-08-19,10.72,0.37,0.04,27703,29662750.0,2.72,10.87,10.58,10.75,1.39,包装材料,上海板块,67.0,3.08
603023,威帝股份,沪a,2022-08-19,5.02,-2.52,-0.13,125432,63646805.0,2.91,5.16,5.01,5.15,2.23,汽车零部件,黑龙江,1012.31,3.69
603025,大豪科技,沪a,2022-08-19,20.13,-2.28,-0.47,37236,76474561.0,4.13,20.98,20.13,20.66,0.4,专用设备,北京板块,42.04,10.2
603026,石大胜华,沪a,2022-08-19,125.6,-6.14,-8.22,50926,656389749.0,6.47,133.66,125.0,133.41,2.51,化学制品,山东板块,14.14,7.27
603027,千禾味业,沪a,2022-08-19,15.04,-0.66,-0.1,113495,171523272.0,1.45,15.25,15.03,15.16,1.18,食品饮料,四川板块,65.25,6.99
603028,赛福天,沪a,2022-08-19,9.96,-4.14,-0.43,64337,65176584.0,4.14,10.38,9.95,10.35,2.24,通用设备,江苏板块,77.08,3.56
603029,天鹅股份,沪a,2022-08-19,12.69,-2.76,-0.36,25397,32460726.0,2.91,13.05,12.67,12.8,2.09,专用设备,山东板块,189.91,2.07
603030,全筑股份,沪a,2022-08-19,3.08,-0.32,-0.01,154161,48188393.0,4.53,3.21,3.07,3.11,2.66,装修装饰,上海板块,-33.63,1.7
603031,安孚科技,沪a,2022-08-19,59.6,0.52,0.31,78214,465805634.0,9.48,62.62,57.0,60.5,6.98,电池,安徽板块,48.34,11.32
603032,德新交运,沪a,2022-08-19,94.8,-1.59,-1.53,20598,198267247.0,5.69,99.5,94.02,96.98,1.29,铁路公路,新疆板块,90.37,17.75
603033,三维股份,沪a,2022-08-19,19.6,-1.61,-0.32,17402,34259440.0,2.56,20.01,19.5,19.9,0.22,橡胶制品,浙江板块,78.1,4.9
603035,常熟汽饰,沪a,2022-08-19,18.32,-1.24,-0.23,95357,176010110.0,4.53,18.9,18.06,18.55,2.51,汽车零部件,江苏板块,22.12,1.73
603036,如通股份,沪a,2022-08-19,9.63,-2.53,-0.25,49114,47812887.0,4.05,9.99,9.59,9.9,2.39,专用设备,江苏板块,32.84,1.72
603037,凯众股份,沪a,2022-08-19,17.83,-3.47,-0.64,11824,21366101.0,4.17,18.6,17.83,18.6,1.13,汽车零部件,上海板块,37.73,2.29
603038,华立股份,沪a,2022-08-19,8.16,-1.45,-0.12,12928,10667956.0,2.05,8.33,8.16,8.3,0.63,装修装饰,广东板块,-283.26,1.28
603039,ST泛微,沪a,2022-08-19,38.08,-0.31,-0.12,11766,45024606.0,1.78,38.68,38.0,38.43,0.45,软件开发,上海板块,163.97,5.34
603040,新坐标,沪a,2022-08-19,19.1,-5.49,-1.11,32533,63370470.0,6.43,20.37,19.07,20.27,2.43,汽车零部件,浙江板块,18.04,2.66
603041,美思德,沪a,2022-08-19,13.35,-0.15,-0.02,15493,20923894.0,3.74,13.82,13.32,13.41,1.1,化学制品,江苏板块,31.6,1.8
603042,华脉科技,沪a,2022-08-19,10.78,-1.91,-0.21,39405,42956737.0,3.46,11.15,10.77,11.0,2.48,通信设备,江苏板块,-33.88,1.65
603043,广州酒家,沪a,2022-08-19,23.55,0.17,0.04,24742,58783942.0,2.81,24.12,23.46,23.58,0.44,食品饮料,广东板块,63.6,4.72
603045,福达合金,沪a,2022-08-19,18.41,-2.13,-0.4,62335,116764901.0,6.91,19.5,18.2,18.84,4.53,有色金属,浙江板块,164.98,2.9
603048,浙江黎明,沪a,2022-08-19,18.6,-4.17,-0.81,24673,46741409.0,4.69,19.49,18.58,19.4,6.72,汽车零部件,浙江板块,51.93,2.14
603050,科林电气,沪a,2022-08-19,20.85,10.03,1.9,470038,968829636.0,5.01,20.85,19.9,20.85,28.98,电网设备,河北板块,20.96,2.55
603051,鹿山新材,沪a,2022-08-19,86.81,-6.66,-6.19,32128,287511170.0,9.35,95.2,86.5,94.45,13.97,塑料制品,广东板块,51.76,6.06
603053,成都燃气,沪a,2022-08-19,9.99,1.01,0.1,41546,41511125.0,2.33,10.09,9.86,9.89,0.74,燃气,四川板块,13.62,2.23
603055,台华新材,沪a,2022-08-19,12.64,-5.39,-0.72,113298,145818830.0,5.76,13.35,12.58,13.35,1.31,纺织服装,浙江板块,22.93,2.9
603056,德邦股份,沪a,2022-08-19,13.12,0.0,0.0,43886,57622224.0,0.15,13.14,13.12,13.12,0.46,物流行业,上海板块,-42.32,2.25
603058,永吉股份,沪a,2022-08-19,8.19,-0.12,-0.01,41518,34239004.0,3.29,8.39,8.12,8.24,0.99,造纸印刷,贵州板块,-35.45,3.17
603059,倍加洁,沪a,2022-08-19,19.41,-1.62,-0.32,4071,8018731.0,3.8,20.15,19.4,19.67,0.41,美容护理,江苏板块,52.07,1.79
603060,国检集团,沪a,2022-08-19,12.18,-1.38,-0.17,18563,22784300.0,2.02,12.43,12.18,12.35,0.26,专业服务,北京板块,-78.62,5.95
603063,禾望电气,沪a,2022-08-19,38.08,-3.47,-1.37,144580,555837292.0,4.13,39.43,37.8,39.4,3.29,风电设备,广东板块,62.48,5.17
603066,音飞储存,沪a,2022-08-19,10.69,0.28,0.03,122261,131312383.0,4.69,11.0,10.5,10.7,4.07,物流行业,江苏板块,36.9,2.81
603067,振华股份,沪a,2022-08-19,21.15,-10.0,-2.35,318445,689856775.0,9.11,23.29,21.15,23.11,6.33,化学原料,湖北板块,22.18,4.64
603068,XD博通集,沪a,2022-08-19,35.06,-4.08,-1.49,46920,169091986.0,6.16,37.3,35.05,36.39,3.12,半导体,上海板块,374.24,2.65
603069,海汽集团,沪a,2022-08-19,27.0,-2.7,-0.75,126492,342030160.0,3.89,27.66,26.58,27.39,4.0,铁路公路,海南板块,-130.86,9.24
603070,万控智造,沪a,2022-08-19,23.28,-4.75,-1.16,84677,201766912.0,6.1,24.67,23.18,24.49,14.11,电网设备,浙江板块,128.63,5.3
603071,物产环能,沪a,2022-08-19,17.85,0.68,0.12,28110,50210930.0,2.2,18.04,17.65,17.78,2.8,贸易行业,浙江板块,9.92,2.5
603076,乐惠国际,沪a,2022-08-19,49.3,-6.38,-3.36,35184,176490591.0,7.71,52.94,48.88,52.94,2.91,专用设备,浙江板块,79.47,4.57
603077,和邦生物,沪a,2022-08-19,3.92,-1.75,-0.07,1460050,576187984.0,2.26,4.0,3.91,3.97,1.65,化学原料,四川板块,6.57,1.96
603078,江化微,沪a,2022-08-19,27.78,-4.11,-1.19,149943,425891198.0,5.18,29.28,27.78,29.02,5.89,电子化学品,江苏板块,53.59,6.05
603079,圣达生物,沪a,2022-08-19,13.33,-1.19,-0.16,5860,7879875.0,2.37,13.62,13.3,13.49,0.34,食品饮料,浙江板块,27.43,1.73
603080,新疆火炬,沪a,2022-08-19,15.87,0.32,0.05,47939,76474833.0,3.29,16.12,15.6,15.82,3.39,燃气,新疆板块,15.55,1.78
603081,大丰实业,沪a,2022-08-19,11.81,-0.59,-0.07,50670,60466186.0,2.44,12.1,11.81,11.94,1.26,装修装饰,浙江板块,17.32,1.94
603083,剑桥科技,沪a,2022-08-19,11.15,-0.98,-0.11,62257,71076346.0,4.44,11.63,11.13,11.27,2.47,通信设备,上海板块,-16.34,1.72
603085,天成自控,沪a,2022-08-19,13.62,-6.58,-0.96,98296,137757262.0,6.45,14.55,13.61,14.43,2.66,汽车零部件,浙江板块,101.68,4.52
603086,先达股份,沪a,2022-08-19,13.33,1.06,0.14,147203,199073336.0,6.22,14.0,13.18,13.35,4.77,农药兽药,山东板块,10.47,2.08
603087,甘李药业,沪a,2022-08-19,39.3,-0.83,-0.33,22484,89247378.0,2.04,40.06,39.25,39.98,0.76,生物制品,北京板块,48.7,2.18
603088,宁波精达,沪a,2022-08-19,10.37,-6.32,-0.7,277681,294275945.0,6.87,11.12,10.36,11.08,6.45,通用设备,浙江板块,34.54,7.43
603089,正裕工业,沪a,2022-08-19,9.19,-2.34,-0.22,29584,27358455.0,3.83,9.52,9.16,9.49,1.33,汽车零部件,浙江板块,49.29,2.0
603090,宏盛股份,沪a,2022-08-19,27.72,-2.43,-0.69,8382,23322809.0,3.34,28.55,27.6,28.05,0.84,通用设备,江苏板块,251.24,5.71
603093,南华期货,沪a,2022-08-19,10.3,0.39,0.04,45830,47393955.0,2.92,10.52,10.22,10.24,3.26,多元金融,浙江板块,41.73,2.01
603095,越剑智能,沪a,2022-08-19,23.31,4.81,1.07,56052,132964261.0,5.85,24.45,23.15,23.15,14.99,专用设备,浙江板块,12.68,1.38
603096,新经典,沪a,2022-08-19,18.16,0.06,0.01,6850,12559285.0,2.37,18.58,18.15,18.15,0.42,文化传媒,天津板块,17.31,1.58
603097,江苏华辰,沪a,2022-08-19,27.35,-6.66,-1.95,103790,292886794.0,6.62,29.29,27.35,29.05,25.95,电网设备,江苏板块,38.17,5.46
603098,XD森特股,沪a,2022-08-19,32.55,-3.21,-1.08,23445,77375619.0,3.57,33.7,32.5,33.65,0.44,工程建设,北京板块,106.37,6.57
603099,长白山,沪a,2022-08-19,8.64,0.93,0.08,46365,40071843.0,2.8,8.75,8.51,8.56,1.74,旅游酒店,吉林板块,-16.66,2.47
603100,川仪股份,沪a,2022-08-19,22.26,-1.11,-0.25,35597,79352965.0,3.6,22.89,22.08,22.51,0.9,仪器仪表,重庆板块,17.94,2.76
603101,汇嘉时代,沪a,2022-08-19,6.16,-1.12,-0.07,15871,9804147.0,2.09,6.25,6.12,6.25,0.34,商业百货,新疆板块,13.0,1.92
603102,百合股份,沪a,2022-08-19,40.1,-0.32,-0.13,5000,20270627.0,2.93,41.25,40.07,40.2,3.13,食品饮料,山东板块,17.91,1.89
603103,横店影视,沪a,2022-08-19,13.33,-0.89,-0.12,47327,64561642.0,5.87,14.1,13.31,13.44,0.75,文化传媒,浙江板块,-61.94,5.94
603105,芯能科技,沪a,2022-08-19,16.2,-0.8,-0.13,170420,277914310.0,6.43,16.76,15.71,16.17,3.41,光伏设备,浙江板块,50.46,4.9
603106,恒银科技,沪a,2022-08-19,5.17,-1.15,-0.06,37178,19471757.0,2.68,5.31,5.17,5.22,0.71,计算机设备,天津板块,-36.74,1.67
603108,润达医疗,沪a,2022-08-19,10.43,3.37,0.34,175586,183070195.0,5.85,10.7,10.11,10.11,3.03,医疗服务,上海板块,36.57,1.78
603109,神驰机电,沪a,2022-08-19,20.69,1.27,0.26,92502,188069946.0,6.27,20.98,19.7,20.22,14.16,汽车零部件,重庆板块,458.27,3.04
603110,东方材料,沪a,2022-08-19,32.94,-1.67,-0.56,6616,21894097.0,2.45,33.7,32.88,33.7,0.33,化学制品,安徽板块,1237.5,10.22
603111,康尼机电,沪a,2022-08-19,4.83,-1.23,-0.06,33263,16227851.0,2.66,4.94,4.81,4.89,0.4,交运设备,江苏板块,46.86,1.43
603112,华翔股份,沪a,2022-08-19,17.26,-3.41,-0.61,47169,81549442.0,5.26,17.95,17.01,17.95,2.98,家电行业,山西板块,20.96,3.46
603113,金能科技,沪a,2022-08-19,9.99,0.6,0.06,52711,52742487.0,1.81,10.1,9.92,9.98,0.62,化学原料,山东板块,24.51,0.98
603115,海星股份,沪a,2022-08-19,22.73,-4.17,-0.99,57952,134273949.0,5.56,23.97,22.65,23.92,2.42,有色金属,江苏板块,20.56,2.81
603116,红蜻蜓,沪a,2022-08-19,5.47,-0.36,-0.02,19530,10753904.0,2.19,5.56,5.44,5.51,0.34,纺织服装,浙江板块,74.91,0.97
603117,ST万林,沪a,2022-08-19,2.53,0.4,0.01,44362,11181152.0,2.38,2.54,2.48,2.51,0.7,物流行业,江苏板块,327.89,0.81
603118,共进股份,沪a,2022-08-19,8.63,-2.04,-0.18,284800,249822086.0,3.75,8.94,8.61,8.88,3.67,通信设备,广东板块,17.91,1.35
603121,华培动力,沪a,2022-08-19,7.68,-1.92,-0.15,47381,36476713.0,3.45,7.88,7.61,7.74,1.4,汽车零部件,上海板块,903.62,2.36
603122,合富中国,沪a,2022-08-19,11.94,-0.75,-0.09,38925,46772631.0,1.41,12.11,11.94,12.0,3.91,医疗器械,上海板块,78.47,4.33
603123,翠微股份,沪a,2022-08-19,11.82,0.0,0.0,209880,250896861.0,3.81,12.18,11.73,11.76,3.22,商业百货,北京板块,36.0,2.41
603126,中材节能,沪a,2022-08-19,8.07,2.41,0.19,482320,388029292.0,6.73,8.24,7.71,7.79,7.9,环保行业,天津板块,38.49,2.6
603127,昭衍新药,沪a,2022-08-19,80.09,-1.1,-0.89,28710,230520015.0,3.7,82.0,79.0,80.4,0.64,医疗服务,北京板块,85.33,5.98
603128,华贸物流,沪a,2022-08-19,9.11,-1.09,-0.1,73855,67625311.0,1.41,9.24,9.11,9.19,0.56,物流行业,上海板块,11.84,2.35
603129,春风动力,沪a,2022-08-19,145.48,1.56,2.24,8332,120841437.0,3.74,147.0,141.64,144.01,0.56,交运设备,浙江板块,51.8,6.07
603131,上海沪工,沪a,2022-08-19,14.47,-4.36,-0.66,63201,93030501.0,4.3,15.12,14.47,15.08,1.99,通用设备,上海板块,107.69,3.33
603132,金徽股份,沪a,2022-08-19,13.06,-2.39,-0.32,53851,70812021.0,2.69,13.38,13.02,13.35,5.5,有色金属,甘肃板块,26.53,4.13
603133,碳元科技,沪a,2022-08-19,11.55,-5.48,-0.67,52532,61828624.0,7.45,12.32,11.41,12.25,2.51,消费电子,江苏板块,-45.84,6.76
603136,天目湖,沪a,2022-08-19,24.25,3.19,0.75,43019,102479479.0,4.72,24.28,23.17,23.17,2.31,旅游酒店,江苏板块,-52.55,3.93
603138,海量数据,沪a,2022-08-19,16.32,-3.72,-0.63,137030,227337162.0,5.55,17.24,16.3,16.98,4.9,软件开发,北京板块,-59.78,5.1
603139,康惠制药,沪a,2022-08-19,23.4,-0.09,-0.02,31141,73002352.0,5.68,24.2,22.87,23.65,3.12,中药,陕西板块,83.92,2.22
603150,万朗磁塑,沪a,2022-08-19,31.15,-2.04,-0.65,10917,34320688.0,2.74,32.0,31.13,31.96,5.26,塑料制品,安徽板块,18.26,2.14
603155,新亚强,沪a,2022-08-19,32.74,-1.24,-0.41,15971,52785245.0,3.23,33.77,32.7,33.23,2.83,化学制品,江苏板块,19.31,3.45
603156,养元饮品,沪a,2022-08-19,19.74,-0.8,-0.16,14101,27905426.0,1.41,19.95,19.67,19.84,0.11,食品饮料,河北板块,18.01,2.35
603157,退市拉夏,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
603158,腾龙股份,沪a,2022-08-19,9.17,-4.28,-0.41,175290,163303900.0,4.59,9.59,9.15,9.53,3.57,汽车零部件,江苏板块,40.53,2.4
603159,上海亚虹,沪a,2022-08-19,13.88,-1.91,-0.27,10408,14646605.0,3.46,14.35,13.86,14.15,0.74,专用设备,上海板块,66.43,4.26
603160,XD汇顶科,沪a,2022-08-19,59.05,-4.34,-2.68,65122,393983246.0,6.32,62.9,59.0,61.7,1.42,半导体,广东板块,-133.88,3.35
603161,科华控股,沪a,2022-08-19,13.44,-1.83,-0.25,38346,52525741.0,4.38,14.02,13.42,13.75,2.87,汽车零部件,江苏板块,-27.0,1.46
603165,荣晟环保,沪a,2022-08-19,13.84,-1.84,-0.26,31688,44310596.0,2.41,14.18,13.84,14.1,1.14,造纸印刷,浙江板块,12.04,2.09
603166,福达股份,沪a,2022-08-19,7.8,-3.82,-0.31,275281,218455757.0,4.69,8.18,7.8,8.04,4.26,汽车零部件,广西板块,62.81,2.14
603167,渤海轮渡,沪a,2022-08-19,7.31,0.83,0.06,90380,66521218.0,4.0,7.5,7.21,7.24,1.93,航运港口,山东板块,22.37,0.97
603168,莎普爱思,沪a,2022-08-19,8.01,-0.5,-0.04,17456,14105341.0,1.86,8.15,8.0,8.09,0.54,化学制药,浙江板块,23.36,1.87
603169,兰石重装,沪a,2022-08-19,8.0,-1.23,-0.1,494751,400815744.0,3.33,8.24,7.97,8.05,3.79,专用设备,甘肃板块,48.69,3.4
603170,宝立食品,沪a,2022-08-19,27.1,0.04,0.01,67674,183598107.0,4.5,27.8,26.58,27.02,16.91,食品饮料,上海板块,64.74,10.53
603171,税友股份,沪a,2022-08-19,28.39,-2.51,-0.73,26698,77232945.0,5.91,29.87,28.15,29.18,2.95,互联网服务,浙江板块,73.51,4.83
603176,汇通集团,沪a,2022-08-19,8.11,-0.49,-0.04,40683,33228526.0,2.21,8.28,8.1,8.24,3.49,工程建设,河北板块,-26.56,4.18
603177,德创环保,沪a,2022-08-19,14.66,-1.74,-0.26,35873,52809199.0,3.28,15.1,14.61,14.95,1.78,环保行业,浙江板块,75.18,7.74
603178,圣龙股份,沪a,2022-08-19,13.83,-4.42,-0.64,74994,104769626.0,4.49,14.45,13.8,14.3,3.26,汽车零部件,浙江板块,33.71,2.75
603179,新泉股份,沪a,2022-08-19,35.31,-3.15,-1.15,47677,166897722.0,6.53,36.68,34.3,36.54,0.98,汽车零部件,江苏板块,51.56,4.54
603180,金牌厨柜,沪a,2022-08-19,23.56,-0.38,-0.09,12593,29865255.0,2.03,23.99,23.51,23.6,0.87,装修建材,福建板块,30.01,1.59
603181,皇马科技,沪a,2022-08-19,16.21,-2.88,-0.48,40285,66066504.0,4.19,16.85,16.15,16.71,0.68,塑料制品,浙江板块,16.08,3.93
603183,建研院,沪a,2022-08-19,4.66,-0.64,-0.03,50840,23828868.0,1.49,4.72,4.65,4.66,1.05,专业服务,江苏板块,368.01,1.68
603185,上机数控,沪a,2022-08-19,169.31,-5.49,-9.83,86694,1499753929.0,6.8,181.49,169.3,181.49,2.26,光伏设备,江苏板块,25.0,8.57
603186,华正新材,沪a,2022-08-19,28.34,-3.67,-1.08,52658,152047926.0,5.17,29.77,28.25,29.42,3.72,电子元件,浙江板块,29.05,2.43
603187,海容冷链,沪a,2022-08-19,31.26,-2.25,-0.72,13215,41820818.0,2.75,32.14,31.26,31.9,0.55,通用设备,山东板块,27.54,2.56
603188,亚邦股份,沪a,2022-08-19,4.46,0.22,0.01,66536,29966463.0,4.72,4.61,4.4,4.4,1.17,化学制品,江苏板块,-13.21,1.18
603189,网达软件,沪a,2022-08-19,13.43,0.07,0.01,35126,47841007.0,3.43,13.87,13.41,13.43,1.3,软件开发,上海板块,52.61,2.11
603191,望变电气,沪a,2022-08-19,26.88,-9.1,-2.69,119527,334023505.0,8.79,29.48,26.88,29.47,14.35,电网设备,重庆板块,61.1,4.47
603192,汇得科技,沪a,2022-08-19,26.29,-4.78,-1.32,24253,65246099.0,5.29,27.74,26.28,27.6,1.75,化学制品,上海板块,42.56,2.65
603195,公牛集团,沪a,2022-08-19,154.5,2.01,3.05,20878,322453036.0,4.48,156.78,150.0,150.73,2.8,家电行业,浙江板块,30.8,8.77
603196,日播时尚,沪a,2022-08-19,6.77,-1.02,-0.07,10699,7315774.0,1.75,6.89,6.77,6.82,0.45,纺织服装,上海板块,50.17,1.98
603197,保隆科技,沪a,2022-08-19,61.97,-8.06,-5.43,53778,344346076.0,9.66,68.29,61.78,66.17,2.66,汽车零部件,上海板块,72.25,5.82
603198,迎驾贡酒,沪a,2022-08-19,53.85,-0.33,-0.18,46579,252903822.0,2.33,54.93,53.67,53.71,0.58,酿酒行业,安徽板块,19.57,7.43
603199,九华旅游,沪a,2022-08-19,21.57,-1.1,-0.24,10981,23863390.0,1.47,21.89,21.57,21.77,0.99,旅游酒店,安徽板块,-36.26,1.95
603200,上海洗霸,沪a,2022-08-19,16.1,-1.77,-0.29,33051,53454539.0,2.56,16.47,16.05,16.23,1.91,环保行业,上海板块,27.57,3.18
603201,常润股份,沪a,2022-08-19,37.2,-1.92,-0.73,21736,81644755.0,2.82,38.19,37.12,37.93,10.94,汽车零部件,江苏板块,25.39,2.6
603203,快克股份,沪a,2022-08-19,27.91,-3.73,-1.08,22051,61720770.0,4.93,28.98,27.55,28.87,0.9,专用设备,江苏板块,28.55,6.22
603206,嘉环科技,沪a,2022-08-19,17.63,-2.22,-0.4,43853,78312987.0,3.16,18.18,17.61,18.07,5.75,软件开发,江苏板块,34.57,2.76
603208,江山欧派,沪a,2022-08-19,38.94,-0.05,-0.02,7742,30339151.0,2.28,39.49,38.6,38.83,0.57,装修建材,浙江板块,22.82,2.76
603209,兴通股份,沪a,2022-08-19,33.23,-0.95,-0.32,20395,67282501.0,4.59,33.77,32.23,33.27,4.08,航运港口,福建板块,32.28,3.44
603211,晋拓股份,沪a,2022-08-19,21.32,2.21,0.46,232776,495322371.0,7.0,21.88,20.42,20.8,34.26,汽车零部件,上海板块,79.7,5.4
603212,赛伍技术,沪a,2022-08-19,27.56,-3.74,-1.07,155581,433780177.0,4.65,28.75,27.42,28.43,5.34,光伏设备,江苏板块,34.25,5.71
603213,镇洋发展,沪a,2022-08-19,15.48,-2.82,-0.45,40954,64028773.0,3.58,15.98,15.41,15.95,6.28,化学原料,浙江板块,13.66,4.26
603214,爱婴室,沪a,2022-08-19,20.3,2.53,0.5,162795,327679446.0,6.31,20.84,19.59,19.79,11.59,商业百货,上海板块,34.55,2.76
603215,比依股份,沪a,2022-08-19,17.25,-2.43,-0.43,21839,38160751.0,3.28,17.83,17.25,17.8,4.68,家电行业,浙江板块,21.21,3.6
603216,梦天家居,沪a,2022-08-19,14.68,-1.48,-0.22,9513,14089572.0,1.88,14.96,14.68,14.86,1.72,装修装饰,浙江板块,38.64,2.1
603217,元利科技,沪a,2022-08-19,37.05,-4.95,-1.93,61126,230359139.0,7.41,39.75,36.86,39.34,8.06,化学制品,山东板块,12.86,2.77
603218,日月股份,沪a,2022-08-19,27.8,-1.84,-0.52,128732,357389171.0,4.34,28.62,27.39,28.16,1.33,风电设备,浙江板块,112.95,3.16
603219,富佳股份,沪a,2022-08-19,18.79,-1.62,-0.31,11178,21193918.0,3.3,19.36,18.73,19.36,2.73,家电行业,浙江板块,32.35,6.28
603220,中贝通信,沪a,2022-08-19,12.31,-1.44,-0.18,35894,44977868.0,3.2,12.71,12.31,12.69,1.07,通信服务,湖北板块,102.18,2.49
603221,爱丽家居,沪a,2022-08-19,8.3,-2.92,-0.25,28715,24230193.0,3.39,8.57,8.28,8.56,4.73,塑料制品,江苏板块,-46.86,1.41
603222,济民医疗,沪a,2022-08-19,10.1,-1.37,-0.14,48676,49517311.0,2.15,10.32,10.1,10.24,1.02,化学制药,浙江板块,17.04,3.77
603223,恒通股份,沪a,2022-08-19,27.14,-1.7,-0.47,12834,35033577.0,2.61,27.73,27.01,27.3,0.32,物流行业,山东板块,346.06,3.87
603225,新凤鸣,沪a,2022-08-19,10.02,-0.69,-0.07,62166,62530035.0,1.59,10.16,10.0,10.1,0.41,化纤行业,浙江板块,13.45,0.96
603226,菲林格尔,沪a,2022-08-19,5.68,5.19,0.28,96832,54734395.0,8.15,5.84,5.4,5.4,2.72,装修建材,上海板块,-71.83,2.05
603227,雪峰科技,沪a,2022-08-19,10.33,-1.9,-0.2,207812,216125390.0,3.42,10.57,10.21,10.42,3.15,化学制品,新疆板块,16.93,4.17
603228,景旺电子,沪a,2022-08-19,24.79,-1.24,-0.31,73718,184339793.0,3.19,25.5,24.7,25.25,0.88,电子元件,广东板块,22.57,2.92
603229,奥翔药业,沪a,2022-08-19,30.12,-1.92,-0.59,81894,250737254.0,3.84,31.25,30.07,30.71,2.04,化学制药,浙江板块,42.79,9.34
603230,内蒙新华,沪a,2022-08-19,11.38,-0.26,-0.03,30192,34817049.0,3.16,11.72,11.36,11.44,3.42,文化传媒,内蒙古,16.28,1.86
603232,格尔软件,沪a,2022-08-19,11.68,-1.85,-0.22,39261,46388651.0,3.19,12.03,11.65,11.95,1.69,软件开发,上海板块,-12.1,2.07
603233,大参林,沪a,2022-08-19,30.71,2.95,0.88,50031,154152987.0,5.97,31.28,29.5,29.56,0.53,医药商业,广东板块,18.97,5.52
603235,天新药业,沪a,2022-08-19,32.58,-1.21,-0.4,15109,49717350.0,2.24,33.29,32.55,33.09,3.45,食品饮料,江西板块,20.02,3.95
603236,移远通信,沪a,2022-08-19,158.52,-3.4,-5.58,8997,144791912.0,4.21,165.38,158.47,164.1,0.48,通信设备,上海板块,60.59,9.29
603237,五芳斋,沪a,2022-08-19,-,-,-,-,-,-,-,-,-,-,食品饮料,浙江板块,5.35,2.38
603238,诺邦股份,沪a,2022-08-19,10.98,-0.54,-0.06,7663,8482028.0,1.9,11.19,10.98,11.09,0.44,美容护理,浙江板块,64.61,1.57
603239,浙江仙通,沪a,2022-08-19,16.58,-4.55,-0.79,48839,82372656.0,4.95,17.44,16.58,17.11,1.8,汽车零部件,浙江板块,38.95,4.79
603255,鼎际得,沪a,2022-08-19,34.66,10.0,3.15,3161,10955090.0,0.0,34.66,34.66,34.66,0.95,化学制品,辽宁板块,34.65,3.16
603256,宏和科技,沪a,2022-08-19,7.52,-2.21,-0.17,32852,25046246.0,3.77,7.81,7.52,7.73,0.37,玻璃玻纤,上海板块,106.54,4.54
603258,电魂网络,沪a,2022-08-19,20.56,0.54,0.11,32111,67354555.0,5.53,21.38,20.25,20.42,1.32,游戏,浙江板块,17.69,2.18
603259,药明康德,沪a,2022-08-19,90.41,-0.42,-0.38,194507,1751898741.0,1.61,90.74,89.28,90.23,0.76,医疗服务,江苏板块,28.84,6.35
603260,合盛硅业,沪a,2022-08-19,130.15,-5.49,-7.56,124970,1653960280.0,5.95,138.2,130.0,137.84,1.33,非金属材料,浙江板块,17.04,6.8
603261,立航科技,沪a,2022-08-19,48.62,-2.47,-1.23,14672,71867248.0,3.11,50.03,48.48,49.77,7.62,航天航空,四川板块,197.34,4.41
603266,天龙股份,沪a,2022-08-19,16.41,-3.07,-0.52,97240,160464603.0,3.78,16.93,16.29,16.9,4.89,塑料制品,浙江板块,26.92,2.68
603267,鸿远电子,沪a,2022-08-19,134.03,3.19,4.14,34853,470559647.0,5.78,137.72,130.21,130.83,1.5,电子元件,北京板块,30.08,8.94
603268,松发股份,沪a,2022-08-19,17.52,-1.35,-0.24,7047,12453869.0,3.83,18.08,17.4,17.76,0.57,装修建材,广东板块,-25.24,6.39
603269,海鸥股份,沪a,2022-08-19,13.45,-1.82,-0.25,19487,26369878.0,2.55,13.78,13.43,13.78,1.73,通用设备,江苏板块,135.94,1.76
603272,联翔股份,沪a,2022-08-19,19.12,-2.05,-0.4,16358,31751442.0,3.23,19.74,19.11,19.52,6.31,装修装饰,浙江板块,49.86,3.02
603277,银都股份,沪a,2022-08-19,22.97,3.1,0.69,33814,79030701.0,7.23,23.95,22.34,22.34,0.82,通用设备,浙江板块,19.47,4.37
603278,大业股份,沪a,2022-08-19,8.5,-3.08,-0.27,41011,35282116.0,3.42,8.8,8.5,8.77,1.43,通用设备,山东板块,-20.7,1.43
603279,景津装备,沪a,2022-08-19,32.48,-1.58,-0.52,29314,95632970.0,3.12,33.23,32.2,32.75,0.53,环保行业,山东板块,30.55,5.91
603283,赛腾股份,沪a,2022-08-19,33.88,10.0,3.08,145338,489067327.0,8.12,33.88,31.38,32.15,8.06,专用设备,江苏板块,62.02,4.57
603286,日盈电子,沪a,2022-08-19,20.9,-4.7,-1.03,87654,186304611.0,7.3,22.4,20.8,22.16,9.95,汽车零部件,江苏板块,139.35,3.86
