股票代码,名称,板块,时间,今收,跌涨幅,跌涨额,成交量,成交额,振幅,最高,最低,今开,换手率,行业板块,地区板块,市盈率,市净率
688513,苑东生物,科创版,2022-08-20,57.7,-3.99,-2.4,5098,29901236.0,4.44,60.33,57.66,59.81,0.85,化学制药,四川板块,25.73,2.97
688516,奥特维,科创版,2022-08-20,380.55,-0.06,-0.23,9355,354555544.0,5.19,389.98,370.22,377.14,1.8,光伏设备,江苏板块,62.79,23.85
688517,金冠电气,科创版,2022-08-20,14.62,-5.19,-0.8,29654,44250454.0,8.24,15.6,14.33,15.42,3.66,电网设备,河南板块,43.75,2.93
688518,联赢激光,科创版,2022-08-20,44.12,5.3,2.22,137641,609841241.0,9.86,45.76,41.63,42.02,5.51,专用设备,广东板块,221.18,8.79
688519,南亚新材,科创版,2022-08-20,28.02,-5.72,-1.7,36571,105484123.0,7.44,30.2,27.99,29.72,3.99,电子元件,上海板块,39.62,2.37
688520,神州细胞-U,科创版,2022-08-20,53.85,-0.41,-0.22,3469,18844675.0,1.74,54.77,53.83,54.03,0.38,生物制品,北京板块,-40.9,-64.94
688521,芯原股份-U,科创版,2022-08-20,57.0,-3.88,-2.3,84228,494386041.0,6.93,61.09,56.98,59.75,4.06,半导体,上海板块,957.06,10.17
688526,科前生物,科创版,2022-08-20,24.0,-2.2,-0.54,12114,29221683.0,2.89,24.63,23.92,24.54,1.01,农药兽药,湖北板块,30.75,3.54
688528,秦川物联,科创版,2022-08-20,11.02,-1.52,-0.17,3827,4247601.0,2.5,11.29,11.01,11.22,0.74,仪器仪表,四川板块,-150.34,2.49
688529,豪森股份,科创版,2022-08-20,35.31,-5.44,-2.03,14973,53794627.0,6.88,37.73,35.16,37.01,4.62,专用设备,辽宁板块,39.19,3.93
688533,上声电子,科创版,2022-08-20,71.15,-1.71,-1.24,16614,118963523.0,5.19,73.78,70.02,71.73,4.31,汽车零部件,江苏板块,227.17,11.12
688536,思瑞浦,科创版,2022-08-20,588.46,7.58,41.46,13563,817564544.0,11.72,623.0,558.89,558.89,3.15,半导体,江苏板块,100.43,13.4
688538,和辉光电-U,科创版,2022-08-20,2.69,-1.1,-0.03,213819,57803736.0,1.47,2.72,2.68,2.72,0.38,光学光电子,上海板块,-49.46,2.13
688550,瑞联新材,科创版,2022-08-20,69.35,-3.64,-2.62,18726,132520055.0,5.04,72.8,69.17,72.12,2.6,电子化学品,陕西板块,21.1,2.37
688551,科威尔,科创版,2022-08-20,56.88,7.32,3.88,37147,211993162.0,13.91,60.67,53.3,53.35,7.05,电源设备,安徽板块,152.79,4.75
688553,汇宇制药-W,科创版,2022-08-20,23.2,0.0,0.0,6045,13935086.0,1.29,23.25,22.95,23.24,1.16,化学制药,四川板块,20.61,2.74
688555,泽达易盛,科创版,2022-08-20,13.84,-2.33,-0.33,8995,12611522.0,3.88,14.36,13.81,14.16,2.15,软件开发,天津板块,-15.12,1.38
688556,高测股份,科创版,2022-08-20,96.36,-1.37,-1.34,46698,451031466.0,3.98,98.74,94.85,97.7,2.75,光伏设备,山东板块,56.71,17.93
688557,兰剑智能,科创版,2022-08-20,37.89,-2.72,-1.06,12740,47924277.0,5.31,38.8,36.73,38.57,2.95,通用设备,山东板块,-591.31,3.05
688558,国盛智科,科创版,2022-08-20,37.5,-3.08,-1.19,17340,65989987.0,4.99,39.3,37.37,38.57,4.43,通用设备,江苏板块,29.32,3.62
688559,海目星,科创版,2022-08-20,98.53,-6.25,-6.57,54583,544259179.0,7.06,104.88,97.46,103.41,4.2,专用设备,广东板块,105.37,11.89
688560,明冠新材,科创版,2022-08-20,57.0,-5.46,-3.29,120325,687312303.0,6.78,59.19,55.1,58.11,13.52,光伏设备,江西板块,70.01,6.64
688561,奇安信-U,科创版,2022-08-20,53.18,-2.06,-1.12,25184,136904583.0,4.49,55.6,53.16,54.09,0.55,软件开发,北京板块,-19.94,4.06
688565,力源科技,科创版,2022-08-20,12.16,-4.1,-0.52,32543,40351800.0,6.07,12.85,12.08,12.58,3.39,环保行业,浙江板块,91.26,2.96
688566,吉贝尔,科创版,2022-08-20,19.01,-0.94,-0.18,2349,4482741.0,1.35,19.27,19.01,19.09,0.29,化学制药,江苏板块,31.08,2.23
688567,孚能科技,科创版,2022-08-20,38.3,-2.05,-0.8,174579,676569254.0,4.94,39.91,37.98,39.6,2.17,电池,江西板块,-41.99,4.49
688568,中科星图,科创版,2022-08-20,68.7,-2.14,-1.5,6719,46867247.0,3.99,71.48,68.68,70.4,0.63,互联网服务,北京板块,-4355.76,5.76
688569,铁科轨道,科创版,2022-08-20,20.07,-3.0,-0.62,14109,28670159.0,3.33,20.74,20.05,20.51,1.09,交运设备,北京板块,18.88,1.78
688571,杭华股份,科创版,2022-08-20,7.5,-2.22,-0.17,12497,9439676.0,3.0,7.72,7.49,7.69,0.68,化学制品,浙江板块,62.6,1.81
688575,亚辉龙,科创版,2022-08-20,20.07,-2.71,-0.56,61909,125777629.0,3.1,20.7,20.06,20.64,2.33,医疗器械,广东板块,8.55,5.58
688577,浙海德曼,科创版,2022-08-20,51.25,-4.28,-2.29,4641,24119133.0,5.42,53.98,51.08,53.54,2.54,通用设备,浙江板块,46.63,3.4
688578,艾力斯-U,科创版,2022-08-20,19.26,-1.18,-0.23,17518,34181293.0,3.59,19.93,19.23,19.45,0.92,化学制药,上海板块,-95.56,2.92
688579,山大地纬,科创版,2022-08-20,9.16,-1.72,-0.16,10067,9323574.0,2.68,9.41,9.16,9.32,0.36,软件开发,山东板块,-109.57,2.98
688580,伟思医疗,科创版,2022-08-20,59.33,-3.45,-2.12,3798,22875341.0,4.44,61.99,59.26,61.45,1.53,医疗器械,江苏板块,59.84,2.78
688585,上纬新材,科创版,2022-08-20,11.18,-3.29,-0.38,22594,25661233.0,5.71,11.78,11.12,11.78,2.76,塑料制品,上海板块,61.73,4.13
688586,江航装备,科创版,2022-08-20,25.22,-2.7,-0.7,28755,73698939.0,5.67,26.57,25.1,25.87,1.59,航天航空,安徽板块,44.98,5.1
688588,凌志软件,科创版,2022-08-20,11.82,-2.72,-0.33,21603,26020749.0,4.36,12.35,11.82,12.17,0.85,软件开发,江苏板块,33.19,3.85
688589,力合微,科创版,2022-08-20,44.25,-5.29,-2.47,43807,199577313.0,7.43,47.58,44.11,47.46,7.76,半导体,广东板块,69.7,5.79
688590,新致软件,科创版,2022-08-20,11.74,-1.34,-0.16,23241,27608212.0,3.45,12.11,11.7,11.93,1.49,软件开发,上海板块,192.22,2.49
688595,芯海科技,科创版,2022-08-20,53.5,-5.34,-3.02,34959,192450884.0,7.55,57.47,53.2,56.0,4.75,半导体,广东板块,1850.96,7.53
688596,正帆科技,科创版,2022-08-20,33.56,-3.78,-1.32,67750,230960152.0,5.1,35.02,33.24,34.57,3.37,专用设备,上海板块,81.47,4.7
688597,煜邦电力,科创版,2022-08-20,21.95,3.1,0.66,80086,172561897.0,7.37,22.12,20.55,20.75,6.6,电网设备,北京板块,75.29,4.78
688598,金博股份,科创版,2022-08-20,344.95,-2.33,-8.23,13742,472797608.0,5.29,355.88,337.21,353.0,2.1,光伏设备,湖南板块,39.22,6.18
688599,天合光能,科创版,2022-08-20,72.19,-15.07,-12.81,708936,5305292699.0,15.41,84.1,71.0,84.1,5.36,光伏设备,江苏板块,72.01,7.58
688600,皖仪科技,科创版,2022-08-20,18.7,-3.01,-0.58,13265,25055597.0,4.15,19.31,18.51,19.09,1.93,仪器仪表,安徽板块,-68.11,3.05
688601,力芯微,科创版,2022-08-20,119.11,-3.21,-3.95,21542,265374579.0,10.06,130.97,118.59,129.96,6.49,半导体,江苏板块,29.06,7.7
688606,奥泰生物,科创版,2022-08-20,120.29,-0.05,-0.06,4357,52832751.0,2.6,122.68,119.55,119.55,1.92,医疗器械,浙江板块,1.55,1.58
688607,康众医疗,科创版,2022-08-20,28.41,-8.44,-2.62,17074,49975175.0,9.47,31.11,28.17,30.9,2.61,医疗器械,江苏板块,-451.58,2.97
688608,恒玄科技,科创版,2022-08-20,151.1,-4.89,-7.77,6121,95598804.0,7.91,163.5,150.94,158.1,0.77,半导体,上海板块,201.47,3.08
688609,九联科技,科创版,2022-08-20,9.32,-3.32,-0.32,166650,161722072.0,7.57,10.05,9.32,9.74,5.15,家电行业,广东板块,45.48,3.69
688611,杭州柯林,科创版,2022-08-20,73.28,-2.16,-1.62,3339,24629391.0,3.32,75.0,72.51,74.11,2.52,电网设备,浙江板块,94.62,5.36
688613,奥精医疗,科创版,2022-08-20,29.53,-4.5,-1.39,23700,71977779.0,6.79,31.6,29.5,30.86,2.28,医疗器械,北京板块,74.86,3.22
688616,西力科技,科创版,2022-08-20,12.44,-2.58,-0.33,12166,15373112.0,3.84,12.93,12.44,12.77,2.24,电网设备,浙江板块,88.02,2.66
688617,惠泰医疗,科创版,2022-08-20,170.67,-3.03,-5.33,3324,57641993.0,5.17,179.3,170.2,175.76,0.75,医疗器械,广东板块,42.58,6.63
688618,三旺通信,科创版,2022-08-20,56.17,-4.29,-2.52,3978,22759596.0,8.18,60.6,55.8,58.69,2.42,通信设备,广东板块,83.0,4.04
688619,罗普特,科创版,2022-08-20,14.51,-2.29,-0.34,10813,15997595.0,4.51,15.13,14.46,14.88,1.28,互联网服务,福建板块,-53.33,1.81
688621,阳光诺和,科创版,2022-08-20,104.86,0.13,0.14,4545,48282881.0,3.9,107.77,103.69,104.7,0.8,医疗服务,北京板块,48.0,10.13
688622,禾信仪器,科创版,2022-08-20,37.05,-8.81,-3.58,15008,57646113.0,9.06,40.71,37.03,40.33,10.09,仪器仪表,广东板块,-52.57,4.46
688625,呈和科技,科创版,2022-08-20,44.45,-4.39,-2.04,2864,12959845.0,7.06,47.38,44.1,47.05,0.36,化学制品,广东板块,30.13,6.18
688626,翔宇医疗,科创版,2022-08-20,29.04,-2.32,-0.69,7734,22812052.0,4.37,30.32,29.02,29.61,1.51,医疗器械,河南板块,58.07,2.52
688628,优利德,科创版,2022-08-20,32.53,-5.85,-2.02,16900,56025579.0,6.31,34.64,32.46,34.2,4.38,仪器仪表,广东板块,16.93,3.67
688630,芯碁微装,科创版,2022-08-20,101.5,-4.22,-4.47,50026,516928810.0,6.13,107.18,100.68,103.8,7.44,专用设备,安徽板块,107.85,12.71
688633,星球石墨,科创版,2022-08-20,61.1,-2.05,-1.28,10466,64931265.0,4.78,63.68,60.7,62.39,4.55,专用设备,江苏板块,29.59,3.56
688636,智明达,科创版,2022-08-20,131.44,-1.91,-2.56,9083,121273632.0,5.3,136.89,129.79,131.96,3.09,互联网服务,四川板块,66.94,7.07
688639,华恒生物,科创版,2022-08-20,137.5,-7.16,-10.6,25076,352652896.0,8.56,148.98,136.31,148.0,3.59,化学制品,安徽板块,57.78,11.73
688655,迅捷兴,科创版,2022-08-20,13.97,-3.79,-0.55,21404,30608711.0,5.92,14.79,13.93,14.5,3.04,电子元件,广东板块,45.71,2.83
688656,浩欧博,科创版,2022-08-20,39.62,-2.87,-1.17,3701,14884412.0,4.93,41.28,39.27,40.76,2.14,医疗器械,江苏板块,46.05,3.32
688658,悦康药业,科创版,2022-08-20,16.03,-0.74,-0.12,31030,50062037.0,1.92,16.29,15.98,16.2,1.52,化学制药,北京板块,28.41,1.95
688659,元琛科技,科创版,2022-08-20,14.12,-7.89,-1.21,71741,104664599.0,12.2,15.99,14.12,15.99,8.35,环保行业,安徽板块,116.81,3.53
688660,电气风电,科创版,2022-08-20,9.58,-0.83,-0.08,256608,244971760.0,4.04,9.74,9.35,9.7,4.96,风电设备,上海板块,24.28,1.68
688661,和林微纳,科创版,2022-08-20,82.57,-5.11,-4.45,12747,107781004.0,6.25,87.92,82.48,86.84,5.1,半导体,江苏板块,90.72,11.66
688662,富信科技,科创版,2022-08-20,48.53,5.5,2.53,31039,152182006.0,7.72,50.65,47.1,47.1,5.83,电子元件,广东板块,62.91,5.99
688663,新风光,科创版,2022-08-20,46.99,6.31,2.79,92594,431045228.0,11.11,48.59,43.68,43.7,11.17,电网设备,山东板块,95.37,6.41
688665,四方光电,科创版,2022-08-20,133.95,-5.68,-8.07,5074,69509133.0,6.44,142.77,133.62,142.01,2.44,仪器仪表,湖北板块,66.2,11.48
688667,菱电电控,科创版,2022-08-20,150.8,-9.7,-16.2,22582,345438100.0,9.99,163.8,147.11,159.26,9.81,汽车零部件,湖北板块,66.49,5.2
688668,鼎通科技,科创版,2022-08-20,87.26,-5.84,-5.41,8573,75814300.0,11.54,96.0,85.31,94.77,2.61,通信设备,广东板块,42.45,8.74
688669,聚石化学,科创版,2022-08-20,28.76,-3.78,-1.13,18212,53069603.0,5.39,30.3,28.69,30.18,3.98,塑料制品,广东板块,39.59,1.79
688670,金迪克,科创版,2022-08-20,45.36,-2.93,-1.37,3629,16646470.0,4.37,47.2,45.16,46.4,1.18,化学制药,江苏板块,-115.65,2.85
688676,金盘科技,科创版,2022-08-20,34.1,-8.65,-3.23,61998,217807281.0,10.82,37.64,33.6,37.46,3.29,电网设备,海南板块,86.48,5.98
688677,海泰新光,科创版,2022-08-20,90.22,0.36,0.32,4062,36803093.0,3.45,91.99,88.89,90.19,0.77,医疗器械,山东板块,54.81,7.19
688678,福立旺,科创版,2022-08-20,32.67,-4.59,-1.57,96659,318446738.0,8.06,34.38,31.62,34.0,11.01,消费电子,江苏板块,37.07,4.12
688679,通源环境,科创版,2022-08-20,11.74,-1.43,-0.17,4399,5197376.0,2.27,11.99,11.72,11.95,0.84,环保行业,安徽板块,-284.33,1.46
688680,海优新材,科创版,2022-08-20,227.63,-7.58,-18.67,32953,762982737.0,9.09,246.6,224.2,245.0,6.68,光伏设备,上海板块,61.9,8.19
688681,科汇股份,科创版,2022-08-20,16.57,-3.66,-0.63,30516,51953117.0,7.97,17.79,16.42,17.47,4.65,电网设备,山东板块,-89.29,3.08
688682,霍莱沃,科创版,2022-08-20,100.91,-5.15,-5.48,4054,42281297.0,8.83,109.49,100.1,104.74,1.34,通信服务,上海板块,466.2,8.86
688683,莱尔科技,科创版,2022-08-20,27.89,-0.85,-0.24,12279,34532207.0,4.44,28.88,27.63,28.24,2.24,消费电子,广东板块,100.84,5.03
688685,迈信林,科创版,2022-08-20,27.66,-4.78,-1.39,7997,22485963.0,6.54,29.23,27.33,29.01,1.45,航天航空,江苏板块,67.74,4.57
688686,奥普特,科创版,2022-08-20,274.56,-6.89,-20.33,8335,234248477.0,12.73,299.56,262.01,294.9,4.06,仪器仪表,广东板块,89.56,9.09
688687,凯因科技,科创版,2022-08-20,16.85,-1.69,-0.29,23590,40242646.0,2.63,17.3,16.85,17.15,2.03,生物制品,北京板块,28.92,1.73
688689,银河微电,科创版,2022-08-20,32.61,-4.65,-1.59,23090,77577909.0,6.87,34.95,32.6,34.2,6.6,半导体,江苏板块,52.25,3.98
688690,纳微科技,科创版,2022-08-20,77.04,2.12,1.6,27417,212026188.0,3.83,78.18,75.29,75.51,1.7,化学制药,江苏板块,94.08,22.42
688696,极米科技,科创版,2022-08-20,371.02,3.14,11.31,8420,318664533.0,9.2,388.66,355.56,359.7,1.87,家电行业,四川板块,48.21,8.94
688697,纽威数控,科创版,2022-08-20,16.3,-6.0,-1.04,55861,94453253.0,8.88,17.84,16.3,17.49,8.05,通用设备,江苏板块,25.17,4.39
688698,伟创电气,科创版,2022-08-20,24.8,-5.2,-1.36,36130,90292824.0,5.85,25.98,24.45,25.85,8.45,专用设备,江苏板块,37.26,5.16
688699,明微电子,科创版,2022-08-20,118.81,-4.12,-5.1,24610,301761621.0,8.23,128.01,117.81,124.3,7.14,半导体,广东板块,30.98,5.57
688700,东威科技,科创版,2022-08-20,151.13,-5.84,-9.37,20443,317534228.0,7.48,162.0,150.0,158.0,2.29,专用设备,江苏板块,119.44,27.2
688701,卓锦股份,科创版,2022-08-20,12.66,-2.47,-0.32,16421,21223518.0,6.93,13.41,12.51,12.98,5.75,环保行业,浙江板块,-189.37,3.29
688707,振华新材,科创版,2022-08-20,58.63,-5.31,-3.29,36757,219772002.0,5.94,62.18,58.5,62.18,4.74,电池,贵州板块,18.96,8.22
688711,宏微科技,科创版,2022-08-20,75.5,-3.82,-3.0,23328,181733504.0,7.77,80.8,74.7,78.03,7.71,半导体,江苏板块,161.44,11.45
688718,唯赛勃,科创版,2022-08-20,18.44,-5.68,-1.11,10911,20776715.0,6.91,19.79,18.44,19.7,2.0,专用设备,上海板块,-3023.1,4.68
688722,同益中,科创版,2022-08-20,16.03,-5.93,-1.01,20681,34138751.0,6.16,17.05,16.0,17.04,4.6,化纤行业,北京板块,29.46,3.49
688728,格科微,科创版,2022-08-20,18.57,-10.16,-2.1,175434,339321298.0,10.89,20.81,18.56,20.5,2.3,半导体,-,48.04,5.95
688733,壹石通,科创版,2022-08-20,65.6,-6.69,-4.7,38157,256301109.0,6.88,70.25,65.41,70.0,3.13,非金属材料,安徽板块,68.55,9.69
688737,中自科技,科创版,2022-08-20,36.72,-2.21,-0.83,3798,14054144.0,3.97,37.98,36.49,37.82,2.04,化学制品,四川板块,-73.2,1.63
688739,成大生物,科创版,2022-08-20,47.57,-1.06,-0.51,4205,20140449.0,1.73,48.3,47.47,47.91,1.01,生物制品,辽宁板块,32.82,2.18
688766,普冉股份,科创版,2022-08-20,166.89,-3.36,-5.81,4918,84364991.0,7.58,179.8,166.71,172.5,4.34,半导体,上海板块,50.97,4.34
688767,博拓生物,科创版,2022-08-20,56.93,-1.84,-1.07,5746,33023060.0,2.9,58.59,56.91,58.0,2.48,医疗器械,浙江板块,3.08,2.66
688768,容知日新,科创版,2022-08-20,119.98,-0.74,-0.9,5926,69296361.0,9.15,123.9,112.84,118.0,1.82,仪器仪表,安徽板块,99.28,9.91
688772,珠海冠宇,科创版,2022-08-20,37.76,-3.5,-1.37,80806,305570616.0,6.8,39.5,36.84,38.38,7.41,电池,广东板块,208.01,6.81
688776,国光电气,科创版,2022-08-20,215.28,-2.27,-5.01,2071,46102919.0,6.81,229.0,214.0,220.8,1.24,电子元件,四川板块,75.44,9.88
688777,中控技术,科创版,2022-08-20,82.16,-0.8,-0.66,28402,234926087.0,3.01,84.2,81.71,83.47,1.04,软件开发,浙江板块,170.4,9.24
688778,厦钨新能,科创版,2022-08-20,137.1,-2.35,-3.3,23993,335456280.0,4.27,143.0,137.0,139.99,2.54,电子元件,福建板块,38.7,5.4
688779,长远锂科,科创版,2022-08-20,17.47,-3.91,-0.71,131568,233420856.0,4.29,18.23,17.45,18.23,1.3,电池,湖南板块,27.73,5.09
688786,悦安新材,科创版,2022-08-20,59.07,-9.28,-6.04,17468,106787769.0,7.85,64.15,59.04,63.99,9.62,有色金属,江西板块,46.76,8.67
688787,海天瑞声,科创版,2022-08-20,60.1,-6.09,-3.9,7536,46317427.0,8.89,64.79,59.1,63.28,2.84,互联网服务,北京板块,66.21,3.15
688788,科思科技,科创版,2022-08-20,45.45,-1.26,-0.58,18396,85396621.0,6.63,48.34,45.29,46.14,2.84,通信设备,广东板块,-43.81,1.7
688789,宏华数科,科创版,2022-08-20,188.22,2.04,3.77,5047,94836324.0,5.48,191.11,181.01,184.45,1.23,专用设备,浙江板块,48.99,9.58
688793,倍轻松,科创版,2022-08-20,44.16,-4.02,-1.85,7552,34430013.0,6.37,47.09,44.16,46.01,3.26,家电行业,广东板块,-68.81,4.47
688798,艾为电子,科创版,2022-08-20,115.21,0.75,0.86,9235,106817246.0,5.05,118.78,113.0,114.0,0.97,半导体,上海板块,83.14,5.18
688799,华纳药厂,科创版,2022-08-20,31.83,-1.67,-0.54,4485,14342405.0,2.75,32.58,31.69,32.24,0.81,化学制药,湖南板块,21.89,2.06
688800,瑞可达,科创版,2022-08-20,144.98,-8.24,-13.02,61113,949925939.0,16.8,171.0,144.46,169.0,8.78,电子元件,江苏板块,62.22,14.39
688819,天能股份,科创版,2022-08-20,45.5,-2.05,-0.95,99059,465816479.0,6.29,48.4,45.48,46.28,7.71,电池,浙江板块,25.24,3.65
688981,中芯国际,科创版,2022-08-20,40.99,-2.13,-0.89,190213,788816829.0,2.6,42.07,40.98,41.8,0.98,半导体,-,28.48,2.89
689009,九号公司-WD,科创版,2022-08-20,51.56,-3.77,-2.02,33484,173902696.0,4.2,53.28,51.03,53.08,0.66,交运设备,-,71.78,7.98
