股票代码,名称,板块,时间,今收,跌涨幅,跌涨额,成交量,成交额,振幅,最高,最低,今开,换手率,行业板块,地区板块,市盈率,市净率
000430,张家界,深a,2022-08-19,6.15,0.0,0.0,30698,18894302.87,1.14,6.2,6.13,6.15,0.93,旅游酒店,湖南板块,-10.03,1.91
000488,晨鸣纸业,深a,2022-08-19,5.24,-0.57,-0.03,87756,46220834.27,1.14,5.3,5.24,5.27,0.52,造纸印刷,山东板块,34.32,0.86
000498,山东路桥,深a,2022-08-19,8.11,0.0,0.0,137686,111745944.0,1.6,8.18,8.05,8.09,1.84,工程建设,山东板块,13.42,1.19
000501,武商集团,深a,2022-08-19,10.34,0.19,0.02,38674,39977504.74,0.87,10.38,10.29,10.34,0.5,商业百货,湖北板块,11.31,0.74
000502,绿景退,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000503,国新健康,深a,2022-08-19,11.95,-2.05,-0.25,280988,341520057.88,5.25,12.57,11.93,12.3,3.13,软件开发,山东板块,-75.33,15.04
000504,南华生物,深a,2022-08-19,14.2,-0.63,-0.09,13422,19249745.0,2.73,14.54,14.15,14.36,0.43,医疗服务,湖南板块,1020.88,235.25
000505,京粮控股,深a,2022-08-19,8.82,0.46,0.04,124839,110530694.28,2.16,8.95,8.76,8.78,2.01,农牧饲渔,海南板块,43.33,2.17
000506,中润资源,深a,2022-08-19,3.44,-0.86,-0.03,410818,143562120.44,4.32,3.58,3.43,3.48,4.42,贵金属,山东板块,3.02,4.98
000507,珠海港,深a,2022-08-19,5.8,0.35,0.02,66589,38826284.58,2.25,5.9,5.77,5.8,0.74,航运港口,广东板块,22.9,1.03
000508,琼民源A,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000509,华塑控股,深a,2022-08-19,3.84,-0.52,-0.02,50468,19577870.0,2.33,3.93,3.84,3.9,0.47,医疗服务,四川板块,574.07,29.44
000510,新金路,深a,2022-08-19,6.44,-1.23,-0.08,189327,122995659.26,2.91,6.6,6.41,6.49,3.36,化学原料,四川板块,30.71,2.82
000511,烯碳退,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000513,丽珠集团,深a,2022-08-19,30.96,-0.99,-0.31,35640,111004888.53,1.25,31.35,30.96,31.21,0.59,化学制药,广东板块,14.22,2.25
000514,渝 开 发,深a,2022-08-19,4.17,0.48,0.02,125506,52592564.0,3.13,4.25,4.12,4.15,1.49,房地产开发,重庆板块,-59.81,1.01
000515,攀渝钛业,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000516,国际医学,深a,2022-08-19,10.72,0.0,0.0,173440,187090565.32,2.71,10.91,10.62,10.68,0.91,医疗服务,陕西板块,-14.23,4.93
000517,荣安地产,深a,2022-08-19,2.98,2.05,0.06,276193,82564805.04,4.11,3.04,2.92,2.93,1.11,房地产开发,浙江板块,4.8,1.04
000518,四环生物,深a,2022-08-19,3.09,-0.64,-0.02,43748,13570076.0,1.29,3.13,3.09,3.1,0.42,生物制品,江苏板块,-48.31,5.55
000519,中兵红箭,深a,2022-08-19,33.81,-7.37,-2.69,644027,2196321655.77,8.38,36.1,33.04,36.0,4.63,专用设备,湖南板块,33.55,4.87
000520,长航凤凰,深a,2022-08-19,3.25,-0.61,-0.02,91412,29893679.51,1.83,3.3,3.24,3.25,0.9,航运港口,湖北板块,68.85,6.07
000521,长虹美菱,深a,2022-08-19,4.39,-3.09,-0.14,309792,138193067.3,3.97,4.57,4.39,4.53,3.54,家电行业,安徽板块,37.44,0.93
000522,白云山A,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000523,广州浪奇,深a,2022-08-19,3.38,0.3,0.01,43654,14789575.2,1.19,3.41,3.37,3.37,0.32,美容护理,广东板块,-106.07,5.3
000524,岭南控股,深a,2022-08-19,9.0,-0.99,-0.09,22291,20188771.0,1.76,9.16,9.0,9.12,0.33,旅游酒店,广东板块,-19.86,2.81
000525,ST红太阳,深a,2022-08-19,17.61,-0.17,-0.03,92172,162224957.28,3.12,17.87,17.32,17.65,1.6,农药兽药,江苏板块,8.37,12.06
000526,学大教育,深a,2022-08-19,15.2,0.26,0.04,34157,52909185.34,3.56,15.7,15.16,15.18,3.06,教育,福建板块,382.16,4.19
000527,美的电器,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000528,柳    工,深a,2022-08-19,6.21,-0.32,-0.02,56309,35088977.6,1.12,6.27,6.2,6.24,0.59,工程机械,广西板块,11.92,0.79
000529,广弘控股,深a,2022-08-19,6.44,1.42,0.09,73818,47690978.5,2.83,6.53,6.35,6.37,1.3,食品饮料,广东板块,18.86,1.65
000530,冰山冷热,深a,2022-08-19,6.05,-5.32,-0.34,712495,434199999.31,5.63,6.3,5.94,6.28,11.9,通用设备,辽宁板块,-99.96,1.71
000531,穗恒运Ａ,深a,2022-08-19,8.5,1.8,0.15,238941,201497238.91,5.39,8.66,8.21,8.3,2.91,电力行业,广东板块,-34.38,1.41
000532,华金资本,深a,2022-08-19,11.51,-1.2,-0.14,30768,35806561.71,2.66,11.81,11.5,11.6,0.9,综合行业,广东板块,70.84,3.41
000533,顺钠股份,深a,2022-08-19,4.73,-3.67,-0.18,391526,187436533.0,4.48,4.95,4.73,4.91,5.72,电网设备,广东板块,116.06,4.69
000534,万泽股份,深a,2022-08-19,14.0,-1.89,-0.27,54451,77116808.66,3.29,14.45,13.98,14.4,1.11,生物制品,广东板块,47.01,6.27
000535,*ST猴王,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000536,华映科技,深a,2022-08-19,2.39,-2.45,-0.06,1073929,263203554.35,6.94,2.54,2.37,2.41,3.89,光学光电子,福建板块,-11.68,1.29
000537,广宇发展,深a,2022-08-19,15.26,9.08,1.27,1143182,1693315621.03,14.15,15.39,13.41,14.03,6.14,电力行业,天津板块,52.47,1.79
000538,云南白药,深a,2022-08-19,54.01,-0.61,-0.33,35762,193794014.31,1.27,54.57,53.88,54.11,0.42,中药,云南板块,26.53,2.62
000539,粤电力Ａ,深a,2022-08-19,4.53,3.66,0.16,651168,291828718.69,6.41,4.58,4.3,4.35,2.55,电力行业,广东板块,-13.22,1.05
000540,中天金融,深a,2022-08-19,1.59,1.92,0.03,1089708,172482235.0,3.21,1.6,1.55,1.56,1.56,房地产开发,贵州板块,-2.88,1.02
000541,佛山照明,深a,2022-08-19,7.5,-4.09,-0.32,247218,187850559.17,4.99,7.89,7.5,7.86,2.34,家电行业,广东板块,41.62,1.99
000542,TCL通讯,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000543,皖能电力,深a,2022-08-19,5.25,0.96,0.05,601259,313438202.76,5.38,5.34,5.06,5.18,2.65,电力行业,安徽板块,21.62,0.96
000544,中原环保,深a,2022-08-19,6.68,0.15,0.01,180168,120502105.49,2.1,6.75,6.61,6.65,1.85,公用事业,河南板块,12.64,1.02
000545,金浦钛业,深a,2022-08-19,4.88,-2.4,-0.12,393456,194009998.0,2.8,5.01,4.87,5.01,3.99,化学原料,吉林板块,35.01,2.47
000546,金圆股份,深a,2022-08-19,17.3,-2.81,-0.5,142347,249452383.98,2.98,17.82,17.29,17.66,1.99,水泥建材,吉林板块,-234.92,2.68
000547,航天发展,深a,2022-08-19,12.71,-4.0,-0.53,776296,1001892182.49,3.7,13.2,12.71,13.15,4.92,通信设备,福建板块,35.32,2.23
000548,湖南投资,深a,2022-08-19,4.65,0.87,0.04,177931,83142911.62,1.95,4.72,4.63,4.64,3.56,铁路公路,湖南板块,70.59,1.27
000549,S湘火炬,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000550,江铃汽车,深a,2022-08-19,15.78,-3.84,-0.63,103789,165752487.53,3.84,16.4,15.77,16.4,2.0,汽车整车,江西板块,15.06,1.55
000551,创元科技,深a,2022-08-19,11.52,0.61,0.07,258878,299667983.31,6.64,11.96,11.2,11.74,6.47,环保行业,江苏板块,30.82,2.26
000552,靖远煤电,深a,2022-08-19,4.04,2.28,0.09,615643,247847286.55,3.04,4.08,3.96,3.98,2.46,煤炭行业,甘肃板块,5.66,1.17
000553,安道麦A,深a,2022-08-19,10.78,-2.44,-0.27,38686,42145317.26,3.35,11.11,10.74,11.04,0.18,农药兽药,湖北板块,14.68,1.18
000554,泰山石油,深a,2022-08-19,5.74,1.23,0.07,221129,127269986.45,3.7,5.85,5.64,5.69,6.1,石油行业,山东板块,242.87,2.98
000555,神州信息,深a,2022-08-19,11.15,-0.09,-0.01,82692,93066801.0,2.06,11.36,11.13,11.16,0.85,互联网服务,广东板块,88.03,1.85
000556,PT南洋,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000557,西部创业,深a,2022-08-19,4.48,0.9,0.04,125773,56515907.7,2.7,4.55,4.43,4.44,0.86,物流行业,宁夏板块,23.02,1.2
000558,莱茵体育,深a,2022-08-19,2.96,1.02,0.03,302038,90155817.43,2.05,3.01,2.95,2.95,2.34,房地产开发,浙江板块,-113.63,3.43
000559,万向钱潮,深a,2022-08-19,6.2,-2.82,-0.18,264282,165598598.25,3.13,6.4,6.2,6.36,0.96,汽车零部件,浙江板块,19.69,2.5
000560,我爱我家,深a,2022-08-19,2.72,-2.51,-0.07,558621,153118354.69,4.3,2.81,2.69,2.73,2.48,房地产服务,云南板块,-6.64,0.62
000561,烽火电子,深a,2022-08-19,9.22,-3.15,-0.3,354512,332225902.18,4.52,9.61,9.18,9.41,5.89,通信设备,陕西板块,452.36,3.26
000562,宏源证券,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000563,陕国投Ａ,深a,2022-08-19,3.15,-0.32,-0.01,175124,55588073.74,1.58,3.2,3.15,3.17,0.44,多元金融,陕西板块,13.41,0.99
000564,ST大集,深a,2022-08-19,1.03,0.0,0.0,798255,82216788.07,1.94,1.04,1.02,1.03,0.53,商业百货,陕西板块,73.58,1.6
000565,渝三峡Ａ,深a,2022-08-19,7.44,-3.25,-0.25,204006,152794310.11,4.29,7.67,7.34,7.67,4.71,化学制品,重庆板块,15.96,2.47
000566,海南海药,深a,2022-08-19,4.39,-1.35,-0.06,93417,41397287.59,2.02,4.47,4.38,4.43,0.8,化学制药,海南板块,-80.61,2.67
000567,海德股份,深a,2022-08-19,15.55,-1.58,-0.25,60663,95535900.49,3.61,16.11,15.54,15.95,0.65,多元金融,海南板块,22.37,3.03
000568,泸州老窖,深a,2022-08-19,216.3,0.23,0.5,56583,1227481842.77,3.02,219.9,213.38,214.0,0.39,酿酒行业,四川板块,27.67,12.15
000569,长城股份,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000570,苏常柴Ａ,深a,2022-08-19,5.42,-2.52,-0.14,174070,95236309.0,3.24,5.57,5.39,5.51,3.49,汽车零部件,江苏板块,-30.76,1.3
000571,ST大洲,深a,2022-08-19,2.53,0.8,0.02,117567,29922690.18,2.79,2.58,2.51,2.52,1.44,煤炭行业,海南板块,14.61,4.61
000572,海马汽车,深a,2022-08-19,5.66,-1.91,-0.11,228023,129812121.72,2.08,5.77,5.65,5.75,1.39,汽车整车,海南板块,-38.2,2.57
000573,粤宏远Ａ,深a,2022-08-19,3.17,0.0,0.0,96754,30946803.16,3.15,3.25,3.15,3.16,1.53,房地产开发,广东板块,-80.29,1.26
000576,甘化科工,深a,2022-08-19,13.83,2.14,0.29,187568,258008240.89,6.57,14.19,13.3,13.53,4.37,综合行业,广东板块,60.72,3.71
000578,盐湖集团,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000581,威孚高科,深a,2022-08-19,18.77,-1.16,-0.22,52452,99057139.2,1.42,19.03,18.76,18.96,0.64,汽车零部件,江苏板块,6.43,1.02
000582,北部湾港,深a,2022-08-19,7.45,-0.27,-0.02,65358,48862301.49,0.94,7.51,7.44,7.48,0.46,航运港口,广西板块,14.12,1.23
000583,S*ST托普,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000584,哈工智能,深a,2022-08-19,7.95,-3.99,-0.33,357564,288171621.52,3.74,8.26,7.95,8.26,4.79,专用设备,江苏板块,-48.58,3.38
000585,东电退,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000586,汇源通信,深a,2022-08-19,8.93,-3.15,-0.29,102604,93464954.7,5.31,9.38,8.89,9.29,5.3,通信设备,四川板块,112.82,5.78
000587,*ST金洲,深a,2022-08-19,1.51,0.67,0.01,166131,25013874.0,2.0,1.52,1.49,1.49,1.37,珠宝首饰,黑龙江,-22.04,-14.68
000588,PT粤金曼,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000589,贵州轮胎,深a,2022-08-19,4.79,-2.44,-0.12,125448,60661960.4,2.85,4.92,4.78,4.91,1.2,橡胶制品,贵州板块,24.42,0.92
000590,启迪药业,深a,2022-08-19,8.62,-1.49,-0.13,19552,16975317.0,2.4,8.81,8.6,8.75,0.82,中药,湖南板块,41.28,2.98
000591,太阳能,深a,2022-08-19,9.33,10.02,0.85,3765182,3413562764.71,11.32,9.33,8.37,8.5,12.52,电力行业,重庆板块,34.87,1.73
000592,平潭发展,深a,2022-08-19,2.92,-1.02,-0.03,741012,219576481.46,3.39,3.02,2.92,2.97,3.87,农牧饲渔,福建板块,-947.98,2.17
000593,德龙汇能,深a,2022-08-19,7.04,10.0,0.64,131743,90010020.84,10.31,7.04,6.38,6.4,3.68,燃气,四川板块,68.15,2.36
000594,国恒退,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000595,宝塔实业,深a,2022-08-19,9.1,-5.11,-0.49,1832425,1743143717.61,9.7,9.95,9.02,9.71,16.1,通用设备,宁夏板块,-196.67,13.99
000596,古井贡酒,深a,2022-08-19,248.28,-1.4,-3.52,10155,253353139.7,1.88,251.8,247.07,249.65,0.25,酿酒行业,安徽板块,34.2,7.59
000597,东北制药,深a,2022-08-19,5.08,-0.97,-0.05,65590,33471979.44,0.97,5.13,5.08,5.13,0.49,化学制药,辽宁板块,26.47,1.64
000598,兴蓉环境,深a,2022-08-19,4.99,1.22,0.06,175682,87602980.32,2.03,5.03,4.93,4.93,0.59,公用事业,四川板块,10.55,1.1
000599,青岛双星,深a,2022-08-19,4.51,-5.65,-0.27,485019,221000090.08,4.39,4.68,4.47,4.65,5.94,橡胶制品,山东板块,-6.3,1.31
000600,建投能源,深a,2022-08-19,5.2,2.56,0.13,677436,347854991.64,4.93,5.23,4.98,5.07,6.21,电力行业,河北板块,33.45,0.96
000601,韶能股份,深a,2022-08-19,6.94,-0.72,-0.05,375778,262302614.13,6.01,7.22,6.8,6.9,3.48,电力行业,广东板块,58.82,1.61
000602,金马集团,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000603,盛达资源,深a,2022-08-19,11.5,-2.38,-0.28,53196,61743176.2,2.29,11.77,11.5,11.77,0.9,有色金属,北京板块,56.43,3.0
000605,渤海股份,深a,2022-08-19,7.93,9.99,0.72,421558,317608999.46,12.9,7.93,7.0,7.09,12.5,公用事业,北京板块,72.52,1.33
000606,*ST顺利,深a,2022-08-19,2.39,4.82,0.11,262967,62692530.53,3.07,2.39,2.32,2.39,3.72,互联网服务,青海板块,-22.52,-6.81
000607,华媒控股,深a,2022-08-19,4.73,0.85,0.04,171595,82191270.49,3.84,4.87,4.69,4.71,1.94,文化传媒,浙江板块,976.58,3.24
000608,阳光股份,深a,2022-08-19,2.93,-1.01,-0.03,151347,44655087.23,2.7,3.0,2.92,2.94,2.02,房地产开发,广西板块,-115.73,0.7
000609,中迪投资,深a,2022-08-19,5.45,0.93,0.05,86503,47251719.17,3.15,5.55,5.38,5.4,2.96,房地产开发,北京板块,-12.88,2.04
000610,西安旅游,深a,2022-08-19,8.61,-1.15,-0.1,36659,31763145.0,2.3,8.79,8.59,8.72,1.56,旅游酒店,陕西板块,-21.0,2.65
000611,天首退,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000612,焦作万方,深a,2022-08-19,6.34,-1.71,-0.11,124443,79650770.26,3.1,6.53,6.33,6.45,1.05,有色金属,河南板块,9.32,1.45
000613,东海A退,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000615,奥园美谷,深a,2022-08-19,7.06,-0.42,-0.03,109648,77823343.0,1.41,7.16,7.06,7.09,1.41,美容护理,湖北板块,-35.55,3.97
000616,ST海投,深a,2022-08-19,1.7,1.19,0.02,94320,15975263.16,1.79,1.71,1.68,1.68,0.66,房地产开发,辽宁板块,-119.59,0.53
000617,中油资本,深a,2022-08-19,4.94,4.44,0.21,953466,466832022.58,6.98,5.06,4.73,4.75,0.75,多元金融,新疆板块,8.88,0.66
000618,吉林化工,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000619,海螺新材,深a,2022-08-19,7.36,-5.03,-0.39,226446,170033042.42,5.42,7.78,7.36,7.75,6.29,装修建材,安徽板块,-25.28,1.17
000620,新华联,深a,2022-08-19,2.23,-0.45,-0.01,204551,45962607.2,2.23,2.27,2.22,2.23,1.08,房地产开发,北京板块,-2.36,1.91
000621,*ST比特,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000622,恒立实业,深a,2022-08-19,5.06,-1.17,-0.06,125755,63805818.0,3.13,5.18,5.02,5.13,2.96,汽车零部件,湖南板块,-167.48,10.53
000623,吉林敖东,深a,2022-08-19,14.2,-0.49,-0.07,36570,52120814.62,1.12,14.33,14.17,14.26,0.32,化学制药,吉林板块,69.63,0.69
000625,长安汽车,深a,2022-08-19,16.42,-3.64,-0.62,2717632,4509524248.83,3.17,16.89,16.35,16.89,3.57,汽车整车,重庆板块,8.98,2.75
000626,远大控股,深a,2022-08-19,11.98,-0.17,-0.02,54752,65886884.68,2.5,12.22,11.92,11.96,1.1,贸易行业,江苏板块,136.71,2.11
000627,天茂集团,深a,2022-08-19,3.52,-0.56,-0.02,367950,130732804.31,2.54,3.6,3.51,3.56,0.81,保险,湖北板块,29.52,0.81
000628,高新发展,深a,2022-08-19,15.85,0.19,0.03,53420,84977768.0,2.59,16.15,15.74,15.8,2.78,工程建设,四川板块,40.99,3.48
000629,攀钢钒钛,深a,2022-08-19,6.53,-2.83,-0.19,2951061,1959859002.81,5.06,6.82,6.48,6.69,3.44,钢铁行业,四川板块,29.87,7.02
000630,铜陵有色,深a,2022-08-19,3.05,-0.65,-0.02,943706,289589034.8,1.63,3.09,3.04,3.08,0.9,有色金属,安徽板块,12.77,1.39
000631,顺发恒业,深a,2022-08-19,4.32,-1.82,-0.08,235274,102926650.84,3.41,4.47,4.32,4.4,0.97,房地产开发,吉林板块,61.7,1.69
000632,三木集团,深a,2022-08-19,4.3,1.18,0.05,145773,62688389.0,2.82,4.35,4.23,4.25,3.13,综合行业,福建板块,79.28,1.4
000633,合金投资,深a,2022-08-19,8.61,-1.15,-0.1,64540,55532903.0,2.18,8.72,8.53,8.68,1.68,小金属,新疆板块,350.74,19.44
000635,英 力 特,深a,2022-08-19,9.8,-3.73,-0.38,92760,92916754.75,4.52,10.26,9.8,10.07,3.06,化学原料,宁夏板块,-17.9,1.14
000636,风华高科,深a,2022-08-19,18.14,-4.02,-0.76,321204,592052143.31,4.5,18.95,18.1,18.6,3.59,电子元件,广东板块,28.51,1.72
000637,茂化实华,深a,2022-08-19,4.89,1.45,0.07,215520,106386417.94,7.26,5.15,4.8,4.86,5.86,石油行业,广东板块,-84.31,2.47
000638,*ST万方,深a,2022-08-19,5.85,1.92,0.11,53468,31150290.83,4.18,5.91,5.67,5.73,1.74,软件开发,吉林板块,-73.42,11.39
000639,西王食品,深a,2022-08-19,4.09,-0.24,-0.01,48477,19923419.6,1.71,4.15,4.08,4.09,0.45,食品饮料,山东板块,-53.81,1.18
000650,仁和药业,深a,2022-08-19,5.97,-0.67,-0.04,84597,50710883.97,1.16,6.03,5.96,6.0,0.63,中药,江西板块,13.42,1.58
000651,格力电器,深a,2022-08-19,30.46,0.1,0.03,257700,786785996.21,1.15,30.75,30.4,30.44,0.46,家电行业,广东板块,10.71,1.99
000652,泰达股份,深a,2022-08-19,4.17,0.48,0.02,131947,55083394.05,1.45,4.2,4.14,4.16,0.89,综合行业,天津板块,32.77,1.13
000653,ST九州,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000655,金岭矿业,深a,2022-08-19,7.5,-2.09,-0.16,58056,44024639.29,3.0,7.73,7.5,7.73,0.98,钢铁行业,山东板块,13.7,1.48
000656,金科股份,深a,2022-08-19,2.56,1.99,0.05,1641057,421905257.22,5.58,2.64,2.5,2.51,3.09,房地产开发,重庆板块,-11.64,0.4
000657,中钨高新,深a,2022-08-19,14.97,-6.67,-1.07,372907,565428925.47,8.79,16.12,14.71,16.05,3.93,小金属,海南板块,37.37,3.19
000658,ST海洋,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000659,珠海中富,深a,2022-08-19,3.9,2.9,0.11,196480,75593947.74,4.22,3.92,3.76,3.78,1.53,包装材料,广东板块,-64.42,9.03
000660,*ST南华,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000661,长春高新,深a,2022-08-19,193.6,-4.21,-8.5,256884,4791025872.98,8.86,199.8,181.89,191.0,6.75,生物制品,吉林板块,17.21,5.22
000662,天夏退,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000663,永安林业,深a,2022-08-19,9.42,-0.74,-0.07,74528,71366951.0,3.9,9.78,9.41,9.52,2.43,装修建材,福建板块,5.0,3.28
000665,湖北广电,深a,2022-08-19,7.19,1.99,0.14,684221,500400693.25,6.1,7.47,7.04,7.04,6.03,文化传媒,湖北板块,-20.01,1.3
000666,经纬纺机,深a,2022-08-19,9.49,1.06,0.1,165349,157197549.89,3.19,9.63,9.33,9.35,5.63,多元金融,北京板块,12.28,0.7
000667,美好置业,深a,2022-08-19,1.55,0.65,0.01,431946,67520982.4,2.6,1.58,1.54,1.54,1.77,房地产开发,云南板块,-7.03,0.88
000668,荣丰控股,深a,2022-08-19,13.9,-0.07,-0.01,17057,23720870.5,2.23,14.09,13.78,13.95,1.16,房地产开发,山东板块,-81.95,1.74
000669,ST金鸿,深a,2022-08-19,1.92,1.05,0.02,138308,26518107.0,3.16,1.95,1.89,1.91,2.03,燃气,吉林板块,-53.99,2.2
000670,*ST盈方,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,半导体,湖北板块,160.0,33.51
000671,阳 光 城,深a,2022-08-19,2.33,1.75,0.04,3243803,763941109.47,6.99,2.43,2.27,2.28,8.01,房地产开发,福建板块,-1.61,0.58
000672,上峰水泥,深a,2022-08-19,14.77,0.41,0.06,58337,86456899.69,1.97,14.93,14.64,14.67,0.6,水泥建材,甘肃板块,10.56,1.8
000673,当代退,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000675,ST银山,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000676,智度股份,深a,2022-08-19,6.62,3.44,0.22,660162,438327580.88,6.25,6.8,6.4,6.4,5.23,文化传媒,广东板块,67.72,2.19
000677,恒天海龙,深a,2022-08-19,3.18,-1.55,-0.05,89649,28748631.67,3.1,3.27,3.17,3.24,1.04,化纤行业,山东板块,44.23,7.22
000678,襄阳轴承,深a,2022-08-19,7.37,-9.68,-0.79,748034,574512133.79,8.82,8.07,7.35,7.96,16.28,汽车零部件,湖北板块,-30.28,3.37
000679,大连友谊,深a,2022-08-19,4.8,-1.84,-0.09,58410,28319350.2,3.07,4.94,4.79,4.89,1.64,商业百货,辽宁板块,-44.37,4.17
000680,山推股份,深a,2022-08-19,4.85,-1.22,-0.06,222022,108467519.64,1.83,4.94,4.85,4.91,2.1,工程机械,山东板块,5.0,1.59
000681,视觉中国,深a,2022-08-19,13.0,-1.07,-0.14,219088,291293160.14,3.81,13.5,13.0,13.15,3.62,文化传媒,江苏板块,74.62,2.81
000682,东方电子,深a,2022-08-19,8.48,-2.3,-0.2,298105,254580537.36,3.46,8.74,8.44,8.72,2.22,电网设备,山东板块,34.07,2.92
000683,远兴能源,深a,2022-08-19,9.01,2.62,0.23,748635,673270843.78,5.47,9.2,8.72,8.76,2.28,化学原料,内蒙古,10.3,2.07
000685,中山公用,深a,2022-08-19,7.3,0.14,0.01,43962,32124092.6,0.82,7.34,7.28,7.3,0.35,公用事业,广东板块,13.99,0.73
000686,东北证券,深a,2022-08-19,7.16,-0.42,-0.03,95602,68849578.44,1.25,7.24,7.15,7.19,0.41,证券,吉林板块,-16.17,0.95
000687,华讯退,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000688,国城矿业,深a,2022-08-19,19.01,-2.51,-0.49,52171,100733284.67,5.33,19.86,18.82,19.69,0.46,有色金属,重庆板块,126.16,8.67
000689,ST宏业,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000690,宝新能源,深a,2022-08-19,5.5,4.36,0.23,599340,324047138.2,7.4,5.55,5.16,5.24,2.76,电力行业,广东板块,659.59,1.08
000691,亚太实业,深a,2022-08-19,4.7,1.29,0.06,195608,93658167.0,6.25,4.92,4.63,4.65,6.05,化学制品,甘肃板块,-123.68,11.37
000692,惠天热电,深a,2022-08-19,5.15,10.04,0.47,712974,350269432.9,10.04,5.15,4.68,4.69,13.38,公用事业,辽宁板块,-0.99,-4.38
000693,华泽退,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000695,滨海能源,深a,2022-08-19,10.17,-0.1,-0.01,17226,17592022.0,2.16,10.33,10.11,10.28,0.78,造纸印刷,天津板块,-39.31,7.91
000697,炼石航空,深a,2022-08-19,7.95,-1.97,-0.16,77143,61745114.04,2.84,8.15,7.92,8.15,1.34,航天航空,陕西板块,-15.73,16.66
000698,沈阳化工,深a,2022-08-19,4.82,10.05,0.44,208246,97472004.48,10.5,4.82,4.36,4.44,2.65,石油行业,辽宁板块,-8.64,0.99
000699,S*ST佳纸,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000700,模塑科技,深a,2022-08-19,5.71,-2.89,-0.17,228240,131801579.12,3.4,5.89,5.69,5.89,2.49,汽车零部件,江苏板块,14.07,2.19
000701,厦门信达,深a,2022-08-19,6.62,2.32,0.15,200153,132900663.2,5.41,6.8,6.45,6.5,4.92,商业百货,福建板块,118.66,6.86
000702,正虹科技,深a,2022-08-19,6.06,0.17,0.01,136880,83908518.0,3.8,6.26,6.03,6.05,5.13,农牧饲渔,湖南板块,-9.03,5.37
000703,恒逸石化,深a,2022-08-19,8.92,-0.89,-0.08,104262,93672241.95,1.78,9.07,8.91,9.05,0.29,化纤行业,广西板块,11.17,1.29
000705,浙江震元,深a,2022-08-19,7.79,-0.76,-0.06,22798,17886271.0,1.4,7.9,7.79,7.85,0.81,医药商业,浙江板块,42.88,1.41
000707,双环科技,深a,2022-08-19,11.34,0.27,0.03,180412,205137750.47,3.27,11.59,11.22,11.31,3.89,化学原料,湖北板块,5.11,4.75
000708,中信特钢,深a,2022-08-19,18.28,-1.83,-0.34,153266,282498991.59,4.83,19.0,18.1,18.52,1.22,钢铁行业,湖北板块,12.21,2.85
000709,河钢股份,深a,2022-08-19,2.59,0.0,0.0,836869,216994673.86,1.93,2.62,2.57,2.59,0.79,钢铁行业,河北板块,22.06,0.55
000710,贝瑞基因,深a,2022-08-19,13.15,-0.38,-0.05,63903,84697690.22,2.35,13.45,13.14,13.21,2.08,医疗器械,四川板块,-125.25,1.87
